MANDT,MATNR,WERKS,PSTAT,LVORM,BWTTY,XCHAR,MMSTA,MMSTD,MAABC,KZKRI,EKGRP,AUSME,DISPR,DISMM,DISPO,KZDIE,PLIFZ,WEBAZ,PERKZ,AUSSS,DISLS,BESKZ,SOBSL,MINBE,EISBE,BSTMI,BSTMA,BSTFE,BSTRF,MABST,LOSFX,SBDKZ,LAGPR,ALTSL,KZAUS,AUSDT,NFMAT,KZBED,MISKZ,FHORI,PFREI,FFREI,RGEKZ,FEVOR,BEARZ,RUEZT,TRANZ,BASMG,DZEIT,MAXLZ,LZEIH,KZPRO,GPMKZ,UEETO,UEETK,UNETO,WZEIT,ATPKZ,VZUSL,HERBL,INSMK,SPROZ,QUAZT,SSQSS,MPDAU,KZPPV,KZDKZ,WSTGH,PRFRQ,NKMPR,UMLMC,LADGR,XCHPF,USEQU,LGRAD,AUFTL,PLVAR,OTYPE,OBJID,MTVFP,PERIV,KZKFK,VRVEZ,VBAMG,VBEAZ,LIZYK,BWSCL,KAUTB,KORDB,STAWN,HERKL,HERKR,EXPME,MTVER,PRCTR,TRAME,MRPPP,SAUFT,FXHOR,VRMOD,VINT1,VINT2,VERKZ,STLAL,STLAN,PLNNR,APLAL,LOSGR,SOBSK,FRTME,LGPRO,DISGR,KAUSF,QZGTP,QMATV,TAKZT,RWPRO,COPAM,ABCIN,AWSLS,SERNP,CUOBJ,STDPD,SFEPR,XMCNG,QSSYS,LFRHY,RDPRF,VRBMT,VRBWK,VRBDT,VRBFK,AUTRU,PREFE,PRENC,PRENO,PREND,PRENE,PRENG,ITARK,SERVG,KZKUP,STRGR,CUOBV,LGFSB,SCHGT,CCFIX,EPRIO,QMATA,RESVP,PLNTY,UOMGR,UMRSL,ABFAC,SFCPF,SHFLG,SHZET,MDACH,KZECH,MEGRU,MFRGR,VKUMC,VKTRW,KZAGL,FVIDK,FXPRU,LOGGR,FPRFM,GLGMG,VKGLG,INDUS,MOWNR,MOGRU,CASNR,GPNUM,STEUC,FABKZ,MATGR,VSPVB,DPLFS,DPLPU,DPLHO,MINLS,MAXLS,FIXLS,LTINC,COMPL,CONVT,SHPRO,AHDIS,DIBER,KZPSP,OCMPF,APOKZ,MCRUE,LFMON,LFGJA,EISLO,NCOST,ROTATION_DATE,UCHKZ,UCMAT,BWESB,SGT_COVS,SGT_STATC,SGT_SCOPE,SGT_MRPSI,SGT_PRCM,SGT_CHINT,SGT_STK_PRT,SGT_DEFSC,SGT_MRP_ATP_STATUS,SGT_MMSTD,FSH_MG_ARUN_REQ,FSH_SEAIM,FSH_VAR_GROUP,FSH_KZECH,FSH_CALENDAR_GROUP,PPSKZ,PPS_STRATEGY,PPS_PLANNING_TYPE,PPS_HEUR_ID,PPS_FIXPEG,PPS_PEG_STRATEGY,PPS_GRPRT,PPS_GIPRT,PPS_CONHAP,PPS_HUNIT,PPS_CONHAP_OUT,PPS_HUNIT_OUT,PPS_ATPCHECK,PPS_PEG_FUT_AL,PPS_PEG_PAST_AL,/SAPMP/TOLPRPL,/SAPMP/TOLPRMI,/SIE/SF_LO_LEAD_MDM,/VSO/R_PKGRP,/VSO/R_LANE_NUM,/VSO/R_PAL_VEND,/VSO/R_FORK_DIR,IUID_RELEVANT,IUID_TYPE,UID_IEA,CONS_PROCG,GI_PR_TIME,MULTIPLE_EKGRP,REF_SCHEMA,MIN_TROC,MAX_TROC,TARGET_STOCK,ZZLOGMOD,ZZMAXYZ,ZZMAABC,ZZWBZU,ZZMTART,/SIE/DUMMYBATCH,/SIE/ASSEMBLY,/SIE/QMTEXT,/SIE/PG1I_SOPREL,/SIE/PG1I_GRMDW,PPCOD,ZAPOREL,FMGRP,LT_AUTOMATICO,COTA,ZZWZEIT,ZZMMSTA,/SIE/SSG_IBIND,STOCKTYPE,YYKNOWLEDGE,YYUSSTATUS,YYROHSCOD,YYROHSDAT,YYPUL,YYMINIMAL,YYLKZ_DEFINITE,YYSET,YYUZ_SIT,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,MAT-000212,PLNT-12,VELBGDSQ,,Q,X,LC,20250226,,,BMI,,,ND,f215faf9d88b,,0,0,M,0.00,,X,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,DE,,,,P80221000,0.000,,,000,,000,000,,,,,,1.000,,,,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,84213990,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,05,2025,0.000,X,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250226,114635,2025-02-26 11:48:44.612,2025-02-26 12:07:50.158
500,MAT-003114,PLNT-35,VELBDPS,,,,LB,20220202,C,,BDI,,,YA,3b018408f9ef,,27,2,M,0.00,EX,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,B01,,,1,,0.00,0.00,0.00,0.000,21,0,,,,0.0,,0.0,0,,0.00,,X,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,KP,,,0.00,0.000,0.00,,,X,,85044090,DE,,,,PC-0222,0.000,,,000,1,022,000,,,,,,0.000,,,DR00,,0.00,,,0,,,A,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,Y8,000000000000000000,DR00,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85044090,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,05,2026,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20260211,190452,2026-02-11 19:06:03.497,2026-02-11 19:07:34.089
500,MAT-001221,PLNT-36,DEALBSVPQG,X,,,BL,20130919,,,BES,,,Y0,1991ed41ce6d,,90,5,M,0.00,Y1,F,,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.00,2,,,,00000000,,,,B04,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,X,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,DE,,,,PC-0071,0.000,,,000,,000,000,,,,,,1.000,,,EM00,,0.00,,,0,,,A,,,000000000000000000,,,,,,,,,00000000,0.00,X,,,,00000000,,00000000,,,,,000000000000000000,EM00,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85381000,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,02,2020,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20260116,201325,2026-01-16 20:14:26.712,2026-01-16 20:37:04.201
500,MAT-001776,PLNT-40,VELBGDAS,,,,LB,20250422,,,BEA,,BSOP,Y0,1991ed41ce6d,,30,2,M,0.00,Y1,E,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,1,,,,00000000,,,,B04,,,1,,0.00,0.00,0.00,0.000,40,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,BR,,,,PC-0258,0.000,,,000,1,022,000,,,,,,1.000,,,EV00,BE01,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,EV00,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85372090,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,11,2025,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250804,140318,2025-08-04 14:07:28.233,2025-08-04 14:07:55.751
500,MAT-003216,PLNT-37,ELBDS,,,,LC,20241010,C,,BFX,,,ND,4807a168586f,,60,2,M,0.00,Y1,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,1,,,,00000000,,,,B01,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,,,,0.0,,,,00000000,KP,,,0.00,0.000,0.00,,,,,,DE,,,,PC-0086,0.000,,,000,,000,000,,,,,,0.000,,,E900,BE01,0.00,,,0,,,A,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,E900,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,115100000,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,01,2025,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20241010,142923,2024-10-10 14:31:39.520,2024-10-10 14:44:54.025
500,MAT-002160,PLNT-36,VELBGDASQ,,,,LC,20260121,,,,,,YA,45e1e9b8e107,,1,0,M,0.00,ZX,E,,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.00,1,,,,00000000,,,,B06,,,1,BE2,0.00,0.00,0.00,0.000,40,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,85352100,BR,,,,PC-0261,0.000,,,000,1,000,000,,,,,,3.000,,,EV00,,0.00,,,0,,,A,,,000000000005470354,A7E3AE5204,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,Y3,000000000000000000,EV00,,,,,0,,,,0.0,BP0002,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85352100,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,04,2026,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20260121,195115,2026-01-21 19:54:27.116,2026-01-21 20:06:54.487
500,MAT-004460,PLNT-37,EBVG,,,,LC,20260126,,,BEA,,,,f215faf9d88b,,0,2,M,0.00,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,X,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,DE,,,,PC-0086,0.000,,,000,,000,000,,,,,,1.000,,,,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,115100000,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,04,2026,0.000,X,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20260126,193011,2026-01-26 19:31:33.541,2026-01-26 19:37:06.222
500,MAT-001878,PLNT-40,DEALBSVG,,,,LB,20181031,,,BE9,,,Y0,b19fc0d89407,,0,3,M,0.00,EX,X,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,1,,,,00000000,,,,B04,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,X,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,BR,,,,PC-0060,0.000,,,000,,000,000,,,,,,1.000,,,EV00,BE02,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,Y3,000000000000000000,EV00,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85372090,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,12,2025,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250831,113949,2025-08-31 11:40:18.055,2025-08-31 12:07:33.962
500,MAT-000418,PLNT-11,VELBGDSQ,,,,LC,20250107,,,,,,ND,f215faf9d88b,,0,0,M,0.00,,X,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,US,,,,P80123001,0.000,,,000,,000,000,,,,,,1.000,,,,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,90181420,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,04,2025,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250107,114001,2025-01-07 11:42:07.369,2025-01-07 12:10:38.295
500,MAT-002498,PLNT-38,ELBGDS,,,,LB,20240927,C,,1AG,,,Y0,ee5f7990b5ef,,60,5,M,0.00,Y3,F,,0.000,0.000,4800.000,0.000,0.000,48.000,0.000,0.00,1,,,,00000000,,,,B04,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,X,,,BR,SP,,,PC-0114,0.000,,,000,,000,000,,,,,,1000.000,,,S903,BE01,0.00,,,0,,,A,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,S903,,,,,0,,,,0.0,,,30,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,39269090,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,12,2024,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20240927,205743,2024-09-27 20:59:27.653,2024-09-27 21:11:48.046
500,MAT-001725,PLNT-38,VELBGDAS,,,,LC,20250218,,,BE9,,,Y0,6bf943fdab64,,30,3,M,0.00,EX,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,1,,,,00000000,,,,B04,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,BR,,,,PC-0114,0.000,,,000,,000,000,,,,,,1.000,,,S903,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,Y3,000000000000000000,S903,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85362000,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,05,2025,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250218,125753,2025-02-18 12:58:47.063,2025-02-18 13:07:01.076
500,MAT-000287,PLNT-12,VELBGDSQ,,Q,X,LB,20250506,,,BMI,,,ND,f215faf9d88b,,0,0,M,0.00,,X,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,CN,,,,P80111000,0.000,,,000,,000,000,,,,,,1.000,,,,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,84821090,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,08,2025,0.000,X,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250506,130528,2025-05-06 13:11:28.296,2025-05-06 13:37:45.969
500,MAT-001782,PLNT-28,VELBGDPAS,,,,LC,20250425,,,BD9,,VMSP,Y0,225f585d4d33,,0,1,M,0.00,TB,E,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,B03,,,1,,0.00,0.00,0.00,0.000,5,0,,,,0.0,,0.0,0,,0.00,,X,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,X,,,BR,,,,PC-0192,0.000,,,000,2,022,022,,,,,,1.000,,,D900,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,Y0,000000000000000000,D900,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85319000,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,07,2025,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250425,162732,2025-04-25 16:27:47.842,2025-04-25 16:38:12.053
500,MAT-003124,PLNT-36,DELBSQ,,,,LB,20211118,C,,BZ4,,,Y0,92fb3d1459c6,,10,2,M,0.00,Y1,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,2,,,,00000000,,,,B01,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,,,,0.0,,,,00000000,KP,,,0.00,0.000,0.00,,,X,,,BR,,,,PC-0086,0.000,,,000,,000,000,,,,,,0.000,,,EM00,BE01,0.00,,,0,,,A,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,EM00,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,48211000,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,04,2025,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250127,163901,2025-01-27 16:39:41.254,2025-01-27 17:08:34.852
500,MAT-002290,PLNT-37,DEALBSVG,,,,LC,20240520,,,7D0,,BSOP,Y0,d65330cfa5b7,,30,2,M,0.00,Y1,E,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,B04,,,1,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,BR,,,,PC-0086,0.000,,,000,1,022,000,,,,,,1.000,,,EV00,BE01,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,EV00,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85176259,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,02,2025,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20241129,131905,2024-11-29 13:23:56.648,2024-11-29 13:44:59.933
500,MAT-001002,PLNT-28,VB,,,,CO,20230303,,,,,,YA,f215faf9d88b,,0,2,M,0.00,EX,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,B04,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,DE,,,,PC-0212,0.000,,,000,,000,000,,,,,,1.000,,,,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,Y8,000000000000000000,,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,84716090,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,09,2025,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20250609,153019,2025-06-09 15:30:45.936,2025-06-09 15:37:50.611
500,MAT-000449,PLNT-12,VELBGDSQ,,Q,X,LB,20240930,,,BMI,,,ND,f215faf9d88b,,0,0,M,0.00,,X,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,ES,,,,P80211000,0.000,,,000,,000,000,,,,,,1.000,,,,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,76169900,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,12,2024,0.000,X,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20240930,222802,2024-09-30 22:28:15.756,2024-09-30 22:42:05.217
500,MAT-003087,PLNT-49,VELBGDS,,,,LC,20260223,,,1AG,,DPJM,Y0,1991ed41ce6d,,30,3,M,0.00,TB,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,1,,,,00000000,,,,B04,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,X,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,X,,,BR,,,,PC-0241,0.000,,,000,,000,000,,,,,,1.000,,,D900,,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,Y0,000000000000000000,D900,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85366990,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,05,2026,0.000,X,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20260223,192127,2026-02-23 19:21:50.668,2026-02-23 19:37:45.003
500,MAT-000306,PLNT-08,DELBVGS,,Q,X,LB,20250617,X,,BXS,,,Y0,fa6425f1672e,,0,1,M,0.00,Y1,F,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,B01,,,,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0002,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,US,,,,PC-0716,0.000,,,000,,000,000,,,,,,1.000,,,,BX2,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,M927,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85161000,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,09,2021,0.000,X,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20260216,194857,2026-02-16 19:51:19.502,2026-02-16 20:08:15.300
500,MAT-002293,PLNT-37,DEALBSVG,,,,LC,20230803,,,7D0,,BSOP,Y0,d65330cfa5b7,,30,2,M,0.00,Y1,E,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,,,,,00000000,,,,B04,,,1,,0.00,0.00,0.00,0.000,0,0,,,,0.0,,0.0,0,,0.00,,,0.0,0,,0,,,0,0,00000000,0.000,0000,,,0.0,,,,00000000,Y2,,,0.00,0.000,0.00,,,,,,BR,,,,PC-0086,0.000,,,000,1,022,000,,,,,,1.000,,,EV00,BE01,0.00,,,0,,,,,,000000000000000000,,,,,,,,,00000000,0.00,,,,,00000000,,00000000,,,,,000000000000000000,EV00,,,,,0,,,,0.0,,,00,,,,,0.00,0.00,,,,,,0.000,0.00,00,,,,,85372090,,,,,,0,0.000,0.000,0.000,0.000,00,,,,,,,,,02,2025,0.000,,,,,0.000,,,,,,,,,,00000000,,,,,,,,,,,00,0,0,0.000,,0.000,,,0,0,0.0,0.0,,,,,,,,,,0,,,000,000,0.000,,,,0,,,,,,,,,,,,0,,,,,,,00000000,,,,,,20241129,120608,2024-11-29 12:07:39.372,2024-11-29 12:15:24.615
