MANDT,MATNR,VKORG,VTWEG,LVORM,VERSG,BONUS,PROVG,SKTOF,VMSTA,VMSTD,AUMNG,LFMNG,EFMNG,SCMNG,SCHME,VRKME,MTPOS,DWERK,PRODH,PMATN,KONDM,KTGRM,MVGR1,MVGR2,MVGR3,MVGR4,MVGR5,SSTUF,PFLKS,LSTFL,LSTVZ,LSTAK,LDVFL,LDBFL,LDVZL,LDBZL,VDVFL,VDBFL,VDVZL,VDBZL,PRAT1,PRAT2,PRAT3,PRAT4,PRAT5,PRAT6,PRAT7,PRAT8,PRAT9,PRATA,RDPRF,MEGRU,LFMAX,RJART,PBIND,VAVME,MATKC,PVMSO,/BEV1/EMLGRP,/BEV1/EMDRCKSPL,/BEV1/RPBEZME,/BEV1/RPSNS,/BEV1/RPSFA,/BEV1/RPSKI,/BEV1/RPSCO,/BEV1/RPSSO,/SIE/SF_LO_LEAD_MDM,PLGTP,ZZVMSTA,YYLASTUPD,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,MAT-002296,SORG-01,O1,,1,,,X,99,20240520,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241206,140234,2024-12-06 14:02:44.429,2024-12-06 14:11:27.847
500,MAT-000612,SORG-13,O1,,1,,,,99,20250905,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10321-32100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20250701121605,20250905,170512,2025-09-05 17:09:18.364,2025-09-05 17:11:56.634
500,MAT-003448,SORG-03,O1,,1,05,,X,99,20240119,0.000,0.000,0.000,0.000,,,NORM,PLNT-49,602D08000-00000038,,,42,Z06,A58,ZM3,ZHL,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250825,152254,2025-08-25 15:23:19.917,2025-08-25 15:40:39.944
500,MAT-001617,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00097000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240912,140519,2024-09-12 14:07:55.536,2024-09-12 14:15:04.250
500,MAT-001749,SORG-01,O1,,1,,,X,99,20250320,0.000,0.000,0.000,0.000,,,NORM,PLNT-38,602D00012-00090009,,,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250320,122233,2025-03-20 12:23:41.907,2025-03-20 12:42:50.665
500,MAT-002688,SORG-03,O1,,1,,,X,99,20260115,0.000,0.000,0.000,0.000,,,NORM,PLNT-49,602D00048-00010000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260115,123523,2026-01-15 12:35:34.755,2026-01-15 12:39:05.543
500,MAT-001532,SORG-05,O2,,1,,,X,07,20260204,0.000,0.000,0.000,0.000,,,NORM,PLNT-33,602D09000-00000206,,,42,,CSX,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260204,203648,2026-02-04 20:36:59.032,2026-02-04 20:38:08.767
500,MAT-001532,SORG-03,O2,,1,,,X,07,20260204,0.000,0.000,0.000,0.000,,,NORM,PLNT-33,602D09000-00000206,,,42,,CSX,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260204,203648,2026-02-04 20:36:59.032,2026-02-04 20:38:08.767
500,MAT-000473,SORG-13,O2,,1,,,X,,00000000,0.000,0.000,0.000,0.000,,,NORM,PLNT-11,802M10402-40200000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241028,115844,2024-10-28 11:58:51.515,2024-10-28 12:13:01.943
500,MAT-000718,SORG-05,O1,,1,,,,86,20160115,1.000,0.000,0.000,0.000,,,NORM,PLNT-46,602D00035-00070000,,,42,,E99,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,86,20260204192200,20260205,030129,2026-02-05 03:02:11.872,2026-02-05 03:08:17.712
500,MAT-004560,SORG-06,O1,,1,,,X,99,20250225,0.000,0.000,0.000,0.000,,,NORM,PLNT-47,602B00014-00000028,,,42,J82,J40,J11,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250225,155141,2025-02-25 15:53:43.385,2025-02-25 16:12:51.416
500,MAT-003098,SORG-03,O1,,1,04,,X,99,20251013,0.000,0.000,0.000,0.000,,,NORM,PLNT-41,602D08000-00000036,,,42,Z01,A58,ZC5,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20240802092800,20251013,131526,2025-10-13 13:15:38.652,2025-10-13 13:38:49.381
500,MAT-003438,SORG-03,O1,,1,,,X,99,20250806,0.000,0.000,0.000,0.000,,,NORM,PLNT-49,602D00052-00000001,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250806,140817,2025-08-06 14:10:19.692,2025-08-06 14:13:42.656
500,MAT-001611,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00097000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240906,185557,2024-09-06 18:56:14.019,2024-09-06 19:10:53.036
500,MAT-000436,SORG-13,O1,,1,,,,99,20240307,1.000,0.000,0.000,0.000,,,NORM,PLNT-09,802M10402-40200000,,,42,,,,011,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250226,161402,2025-02-26 16:14:12.174,2025-02-26 16:42:20.930
500,MAT-003514,SORG-12,O1,,1,,,,99,20251103,1.000,0.000,0.000,0.000,,,NORM,PLNT-16,802M07901-09740339,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20251027070128,20251103,200448,2025-11-03 20:04:57.752,2025-11-03 20:08:31.290
500,MAT-000294,SORG-13,O2,,1,,,,99,20260225,1.000,0.000,0.000,0.000,,,NORM,PLNT-09,802M10101-10100000,,,42,,,,011,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20251223074536,20260225,150458,2026-02-25 15:10:25.201,2026-02-25 15:39:02.845
500,MAT-002256,SORG-03,O1,,1,,,X,99,20240808,0.000,0.000,0.000,0.000,,,NORM,PLNT-43,602D09000-00002000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240808,143214,2024-08-08 14:32:41.664,2024-08-08 14:44:56.541
500,MAT-000825,SORG-05,O1,,1,04,,,99,20190627,1.000,0.000,0.000,0.000,,,NORM,PLNT-47,602D00011-00120000,,,42,C01,C19,P97,PQ6,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,86,20260102181500,20260129,132520,2026-01-29 13:25:29.939,2026-01-29 13:38:37.661
500,MAT-000639,SORG-13,O1,,1,,,,99,20240801,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M20804-80400000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240801,185018,2024-08-01 18:51:32.279,2024-08-01 19:14:20.576
500,MAT-001610,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00091400,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240905,200548,2024-09-05 20:07:18.406,2024-09-05 20:12:54.791
500,MAT-000040,SORG-13,O1,,1,,,X,99,20240814,0.000,0.000,0.000,0.000,,,NORM,PLNT-21,802M10401-40100000,,,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240814,133423,2024-08-14 13:36:13.801,2024-08-14 13:42:43.671
500,MAT-003460,SORG-03,O2,,1,,,X,07,20251126,0.000,0.000,0.000,0.000,,,NORM,PLNT-31,,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251126,201107,2025-11-26 20:14:27.209,2025-11-26 20:38:12.049
500,MAT-000800,SORG-01,O1,,1,04,,X,99,20241106,0.000,0.000,0.000,1.000,,,NORM,PLNT-37,602E00006-00010000,,,42,C30,C32,C27,C08,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241106,194114,2024-11-06 19:45:25.172,2024-11-06 20:13:28.790
500,MAT-000693,SORG-13,O2,,1,,,,99,20260107,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10401-40100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20251203191220,20260107,181206,2026-01-07 18:12:17.108,2026-01-07 18:38:16.257
500,MAT-001724,SORG-11,O1,,1,,,X,99,20250218,0.000,0.000,0.000,0.000,,,BANC,PLNT-24,682V00008-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250516,123913,2025-05-16 12:43:18.295,2025-05-16 13:11:16.863
500,MAT-001761,SORG-11,O1,,1,,,X,99,20250407,0.000,0.000,0.000,0.000,,,BANC,PLNT-24,682V00005-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250407,232315,2025-04-07 23:23:32.490,2025-04-07 23:40:13.429
500,MAT-002994,SORG-01,O1,,1,,,X,99,20250829,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250829,205816,2025-08-29 20:59:49.874,2025-08-29 21:10:54.429
500,MAT-003374,SORG-13,O2,,1,,,X,99,20250312,0.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10322-32200000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250312,135851,2025-03-12 14:06:18.778,2025-03-12 14:13:52.819
500,MAT-003439,SORG-13,O2,,1,,,,99,20250806,1.000,0.000,0.000,0.000,,,NORM,PLNT-11,802M10101-10100000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20250728073727,20250806,170315,2025-08-06 17:06:08.035,2025-08-06 17:13:18.738
500,MAT-001940,SORG-03,O1,,1,05,,X,99,20251024,0.000,0.000,0.000,0.000,,,NORM,PLNT-49,602D00003-00260000,,,01,I01,I01,I01,I00,I07,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251024,152321,2025-10-24 15:28:26.059,2025-10-24 15:38:11.500
500,MAT-000676,SORG-13,O1,,1,,,,99,20250929,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10501-50100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20250701163922,20250929,225416,2025-09-29 22:54:31.936,2025-09-29 23:08:57.480
500,MAT-001759,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00090056,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250704,162900,2025-07-04 16:29:38.681,2025-07-04 17:09:18.752
500,MAT-001970,SORG-01,O1,,1,,,X,99,20260105,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00091196,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260105,134842,2026-01-05 13:48:51.752,2026-01-05 14:08:42.170
500,MAT-000418,SORG-13,O2,,1,,,X,99,20250107,0.000,0.000,0.000,0.000,,,NORM,PLNT-11,802M10312-31200000,,,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250107,111805,2025-01-07 11:18:23.064,2025-01-07 11:42:54.869
500,MAT-001810,SORG-13,O1,,1,,,X,99,20250602,0.000,0.000,0.000,0.000,,,NORM,PLNT-21,802M20802-80200000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250603,184651,2025-06-03 18:48:48.752,2025-06-03 19:11:01.373
500,MAT-002314,SORG-01,O1,,1,,,X,99,20240520,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250121,204144,2025-01-21 20:42:08.696,2025-01-21 21:09:34.945
500,MAT-001918,SORG-03,O1,,1,,,X,99,20250924,0.000,0.000,0.000,0.000,,,NORM,PLNT-43,602D00077-00090000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250924,192349,2025-09-24 19:24:02.844,2025-09-24 19:38:23.216
500,MAT-001695,SORG-01,O1,,1,01,,X,99,20241230,0.000,0.000,0.000,0.000,,,NORM,PLNT-36,602D00040-00090041,,AA,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241230,110728,2024-12-30 11:09:10.586,2024-12-30 11:36:58.134
500,MAT-002479,SORG-01,O1,,1,,,X,99,20260220,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260220,115320,2026-02-20 11:54:12.188,2026-02-20 12:08:01.768
500,MAT-002939,SORG-11,O1,,1,,,X,99,20250403,0.000,0.000,0.000,0.000,,,NORM,PLNT-25,682A00028-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250403,211651,2025-04-03 21:17:20.198,2025-04-03 21:39:48.421
500,MAT-001726,SORG-03,O1,,1,,,X,99,20250218,0.000,0.000,0.000,0.000,,,NORM,PLNT-43,602D00048-00010000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250218,174928,2025-02-18 17:54:26.434,2025-02-18 18:12:08.839
500,MAT-001698,SORG-01,O1,,1,01,,X,99,20250109,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00091193,,AA,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250109,114548,2025-01-09 11:46:22.438,2025-01-09 12:13:52.566
500,MAT-000567,SORG-13,O1,,1,,,,99,20241030,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M20901-90100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241030,191042,2024-10-30 19:16:52.212,2024-10-30 19:42:11.027
500,MAT-002612,SORG-11,O1,,1,,,X,99,20250807,0.000,0.000,0.000,0.000,,,BANC,PLNT-24,682V00008-00010000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250807,174102,2025-08-07 17:41:24.119,2025-08-07 17:42:08.190
500,MAT-002827,SORG-01,O1,,1,,,X,99,20230613,0.000,0.000,0.000,0.000,,SD,ZPS3,PLNT-36,602D00040-00090056,A7B10001411336,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240821,184515,2024-08-21 18:51:11.227,2024-08-21 19:11:14.505
500,MAT-000611,SORG-13,O2,,1,,,,97,20110520,1.000,0.000,0.000,0.000,,,NORM,PLNT-10,802M10401-40100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20251205052113,20251205,052128,2025-12-05 05:21:55.307,2025-12-05 05:37:15.149
500,MAT-004451,SORG-01,O1,,1,,,,99,20250731,1.000,0.000,0.000,0.000,,,BANC,PLNT-37,602E00006-00010000,,,42,,E99,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20250731154000,20250731,154614,2025-07-31 15:46:43.769,2025-07-31 16:12:44.639
500,MAT-003034,SORG-05,O1,,1,05,,,99,20251114,1.000,0.000,0.000,0.000,,,NORM,PLNT-49,602D00042-00190000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20251113181800,20251114,105443,2025-11-14 10:54:57.218,2025-11-14 11:08:31.022
500,MAT-003029,SORG-01,O1,,1,,,X,99,20251030,0.000,0.000,0.000,0.000,,UN,NORM,PLNT-37,602E00007-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251030,094126,2025-10-30 09:43:02.043,2025-10-30 10:08:55.970
500,MAT-000463,SORG-13,O2,,1,,,,99,20260205,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M20901-90100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20251203093109,20260205,141229,2026-02-05 14:12:57.518,2026-02-05 14:39:05.758
500,MAT-002879,SORG-11,O1,,1,,,X,99,20240811,0.000,0.000,0.000,0.000,,UN,NORM,PLNT-24,682V00008-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250515,133109,2025-05-15 13:38:14.936,2025-05-15 13:43:05.866
500,MAT-001838,SORG-03,O1,,1,,,X,99,20250625,0.000,0.000,0.000,0.000,,,NORM,PLNT-43,602D09000-00001000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250708,145825,2025-07-08 14:58:39.258,2025-07-08 15:10:29.352
500,MAT-000658,SORG-13,O1,,1,,,,99,20241001,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10501-50100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241001,185656,2024-10-01 18:57:12.581,2024-10-01 19:10:58.708
500,MAT-003096,SORG-13,O1,,1,,,X,,00000000,0.000,0.000,0.000,0.000,,,NORM,PLNT-21,802M10401-40100000,,,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240917,191500,2024-09-17 19:16:19.312,2024-09-17 19:42:16.479
500,MAT-004626,SORG-12,O1,,1,,,X,99,20250710,0.000,0.000,0.000,0.000,,,LEIS,PLNT-01,,,,03,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250710,131729,2025-07-10 13:18:19.093,2025-07-10 13:42:44.744
500,MAT-003001,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,NORM,PLNT-36,602D00040-00092006,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250908,105904,2025-09-08 10:59:24.710,2025-09-08 11:11:41.561
500,MAT-003083,SORG-01,O1,,1,,,X,99,20260210,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00007-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260210,145516,2026-02-10 14:59:56.530,2026-02-10 15:10:04.301
500,MAT-001696,SORG-01,O1,,1,01,,X,99,20241227,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00091193,,AA,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241227,163131,2024-12-27 16:31:44.252,2024-12-27 16:38:28.385
500,MAT-000547,SORG-13,O1,,1,,,,99,20251013,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M20901-90100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20250701163922,20251013,163939,2025-10-13 16:42:07.086,2025-10-13 17:08:27.944
500,MAT-001806,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00091400,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250528,140427,2025-05-28 14:11:10.026,2025-05-28 14:14:08.848
500,MAT-000965,SORG-05,O2,,1,,,X,07,20141001,0.000,0.000,0.000,0.000,,,NORM,PLNT-33,602D09000-00010011,,,42,Z03,Z41,ZI6,ZFD,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250519,181324,2025-05-19 18:16:17.870,2025-05-19 18:40:35.249
500,MAT-002335,SORG-01,O1,,1,,,X,99,20250321,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250321,134231,2025-03-21 13:45:51.770,2025-03-21 14:12:03.278
500,MAT-002906,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,NORM,PLNT-40,602D00040-00092006,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250116,193652,2025-01-16 19:37:02.550,2025-01-16 19:42:03.162
500,MAT-001836,SORG-01,O1,,1,,,X,99,20250708,0.000,0.000,0.000,0.000,,,NORM,PLNT-38,602D00012-00090009,,,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250708,175803,2025-07-08 17:58:49.037,2025-07-08 18:09:40.159
500,MAT-003292,SORG-13,O1,,1,,,,99,20241210,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M20901-90100000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241210,123934,2024-12-10 12:41:02.972,2024-12-10 13:07:52.281
500,MAT-002354,SORG-01,O1,,1,,,X,99,20240520,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250521,183038,2025-05-21 18:31:01.252,2025-05-21 18:41:33.440
500,MAT-002453,SORG-01,O1,,1,01,,X,99,20260105,0.000,0.000,0.000,0.000,,,NORM,PLNT-38,602D00012-00090009,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260105,145009,2026-01-05 14:53:35.016,2026-01-05 15:08:46.575
500,MAT-001817,SORG-01,O1,,1,05,,,99,20250612,1.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00023-00010000,,,42,Z03,A62,ZI6,ZFD,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20250612113500,20250612,140239,2025-06-12 14:11:16.280,2025-06-12 14:13:08.576
500,MAT-002949,SORG-02,O1,,1,,,,99,20250423,1.000,0.000,0.000,0.000,,,NORM,PLNT-47,602E00005-00030000,,,42,E1H,EME,ENE,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20241114033300,20250423,125319,2025-04-23 12:54:55.163,2025-04-23 13:12:20.098
