MANDT,MATNR,SPRAS,MAKTX,MAKTG,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,MAT-003861,D,Product MAT-003861,Product MAT-003861,20251112,131447,2025-11-12 13:19:22.173,2025-11-12 13:40:47.158
500,MAT-003528,Z,Product MAT-003528,Product MAT-003528,20251113,151408,2025-11-13 15:18:07.647,2025-11-13 15:40:03.333
500,MAT-003527,E,Product MAT-003527,Product MAT-003527,20251113,151257,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-003525,D,Product MAT-003525,Product MAT-003525,20251113,151257,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-003525,P,Product MAT-003525,Product MAT-003525,20251113,151257,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-003529,Z,Product MAT-003529,Product MAT-003529,20251113,151516,2025-11-13 15:18:07.647,2025-11-13 15:40:03.333
500,MAT-003528,P,Product MAT-003528,Product MAT-003528,20251113,151408,2025-11-13 15:18:07.647,2025-11-13 15:40:03.333
500,MAT-003525,S,Product MAT-003525,Product MAT-003525,20251113,151257,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-003527,S,Product MAT-003527,Product MAT-003527,20251113,151257,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-003525,Z,Product MAT-003525,Product MAT-003525,20251113,151257,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-003528,E,Product MAT-003528,Product MAT-003528,20251113,151408,2025-11-13 15:18:07.647,2025-11-13 15:40:03.333
500,MAT-003526,E,Product MAT-003526,Product MAT-003526,20251113,151257,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-003529,P,Product MAT-003529,Product MAT-003529,20251113,151516,2025-11-13 15:18:07.647,2025-11-13 15:40:03.333
500,MAT-003527,Z,Product MAT-003527,Product MAT-003527,20251113,151257,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-003528,D,Product MAT-003528,Product MAT-003528,20251113,151408,2025-11-13 15:18:07.647,2025-11-13 15:40:03.333
500,MAT-000513,P,Product MAT-000513,Product MAT-000513,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000596,E,Product MAT-000596,Product MAT-000596,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000431,E,Product MAT-000431,Product MAT-000431,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000595,P,Product MAT-000595,Product MAT-000595,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000597,P,Product MAT-000597,Product MAT-000597,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000592,D,Product MAT-000592,Product MAT-000592,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000429,P,Product MAT-000429,Product MAT-000429,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000512,P,Product MAT-000512,Product MAT-000512,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000246,P,Product MAT-000246,Product MAT-000246,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000512,D,Product MAT-000512,Product MAT-000512,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000504,P,Product MAT-000504,Product MAT-000504,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000597,D,Product MAT-000597,Product MAT-000597,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000502,P,Product MAT-000502,Product MAT-000502,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000506,P,Product MAT-000506,Product MAT-000506,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000245,E,Product MAT-000245,Product MAT-000245,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000427,D,Product MAT-000427,Product MAT-000427,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000426,E,Product MAT-000426,Product MAT-000426,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000431,P,Product MAT-000431,Product MAT-000431,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000514,S,Product MAT-000514,Product MAT-000514,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000598,S,Product MAT-000598,Product MAT-000598,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000424,D,Product MAT-000424,Product MAT-000424,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000425,E,Product MAT-000425,Product MAT-000425,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000513,S,Product MAT-000513,Product MAT-000513,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000594,E,Product MAT-000594,Product MAT-000594,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000597,E,Product MAT-000597,Product MAT-000597,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000246,E,Product MAT-000246,Product MAT-000246,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000504,D,Product MAT-000504,Product MAT-000504,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000507,S,Product MAT-000507,Product MAT-000507,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000246,D,Product MAT-000246,Product MAT-000246,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000428,D,Product MAT-000428,Product MAT-000428,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000424,S,Product MAT-000424,Product MAT-000424,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000426,D,Product MAT-000426,Product MAT-000426,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000503,E,Product MAT-000503,Product MAT-000503,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000600,S,Product MAT-000600,Product MAT-000600,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000424,E,Product MAT-000424,Product MAT-000424,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000592,S,Product MAT-000592,Product MAT-000592,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000597,S,Product MAT-000597,Product MAT-000597,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000432,P,Product MAT-000432,Product MAT-000432,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000424,P,Product MAT-000424,Product MAT-000424,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000508,E,Product MAT-000508,Product MAT-000508,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000479,S,Product MAT-000479,Product MAT-000479,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000428,P,Product MAT-000428,Product MAT-000428,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000593,E,Product MAT-000593,Product MAT-000593,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000594,S,Product MAT-000594,Product MAT-000594,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000596,S,Product MAT-000596,Product MAT-000596,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000246,S,Product MAT-000246,Product MAT-000246,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000506,S,Product MAT-000506,Product MAT-000506,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000596,P,Product MAT-000596,Product MAT-000596,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000593,S,Product MAT-000593,Product MAT-000593,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000512,S,Product MAT-000512,Product MAT-000512,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000502,E,Product MAT-000502,Product MAT-000502,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000584,S,Product MAT-000584,Product MAT-000584,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000507,P,Product MAT-000507,Product MAT-000507,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000245,S,Product MAT-000245,Product MAT-000245,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000430,E,Product MAT-000430,Product MAT-000430,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000426,S,Product MAT-000426,Product MAT-000426,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000430,D,Product MAT-000430,Product MAT-000430,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000506,E,Product MAT-000506,Product MAT-000506,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000510,S,Product MAT-000510,Product MAT-000510,20251113,070723,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000427,E,Product MAT-000427,Product MAT-000427,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000599,S,Product MAT-000599,Product MAT-000599,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-000426,P,Product MAT-000426,Product MAT-000426,20251113,070652,2025-11-13 07:07:51.014,2025-11-13 07:10:00.489
500,MAT-001238,P,Product MAT-001238,Product MAT-001238,20251112,125926,2025-11-12 13:01:31.947,2025-11-12 13:10:06.845
500,MAT-001242,P,Product MAT-001242,Product MAT-001242,20251112,130049,2025-11-12 13:01:31.947,2025-11-12 13:10:06.845
500,MAT-001243,P,Product MAT-001243,Product MAT-001243,20251112,130049,2025-11-12 13:01:31.947,2025-11-12 13:10:06.845
500,MAT-001244,P,Product MAT-001244,Product MAT-001244,20251112,130126,2025-11-12 13:06:03.164,2025-11-12 13:10:06.845
500,MAT-001245,P,Product MAT-001245,Product MAT-001245,20251112,130126,2025-11-12 13:06:03.164,2025-11-12 13:10:06.845
500,MAT-001246,P,Product MAT-001246,Product MAT-001246,20251112,130204,2025-11-12 13:06:03.164,2025-11-12 13:10:06.845
500,MAT-001247,P,Product MAT-001247,Product MAT-001247,20251112,130204,2025-11-12 13:06:03.164,2025-11-12 13:10:06.845
500,MAT-001248,P,Product MAT-001248,Product MAT-001248,20251112,130204,2025-11-12 13:06:03.164,2025-11-12 13:10:06.845
500,MAT-001249,P,Product MAT-001249,Product MAT-001249,20251112,130316,2025-11-12 13:06:03.164,2025-11-12 13:10:06.845
500,MAT-001260,P,Product MAT-001260,Product MAT-001260,20251112,130636,2025-11-12 13:09:51.578,2025-11-12 13:10:06.845
500,MAT-001236,P,Product MAT-001236,Product MAT-001236,20251112,125722,2025-11-12 12:57:28.215,2025-11-12 13:10:06.845
500,MAT-001237,P,Product MAT-001237,Product MAT-001237,20251112,125926,2025-11-12 13:01:31.947,2025-11-12 13:10:06.845
500,MAT-001239,P,Product MAT-001239,Product MAT-001239,20251112,130004,2025-11-12 13:01:31.947,2025-11-12 13:10:06.845
500,MAT-001252,P,Product MAT-001252,Product MAT-001252,20251112,130346,2025-11-12 13:06:03.164,2025-11-12 13:10:06.845
500,MAT-001256,P,Product MAT-001256,Product MAT-001256,20251112,130542,2025-11-12 13:06:03.164,2025-11-12 13:10:06.845
500,MAT-001257,P,Product MAT-001257,Product MAT-001257,20251112,130542,2025-11-12 13:06:03.164,2025-11-12 13:10:06.845
500,MAT-001262,P,Product MAT-001262,Product MAT-001262,20251112,130708,2025-11-12 13:09:51.578,2025-11-12 13:10:06.845
500,MAT-001263,P,Product MAT-001263,Product MAT-001263,20251112,130708,2025-11-12 13:09:51.578,2025-11-12 13:10:06.845
500,MAT-001241,P,Product MAT-001241,Product MAT-001241,20251112,130049,2025-11-12 13:01:31.947,2025-11-12 13:10:06.845
500,MAT-001250,P,Product MAT-001250,Product MAT-001250,20251112,130316,2025-11-12 13:06:03.164,2025-11-12 13:10:06.845
500,MAT-001253,P,Product MAT-001253,Product MAT-001253,20251112,130447,2025-11-12 13:06:03.164,2025-11-12 13:10:06.845
500,MAT-001254,P,Product MAT-001254,Product MAT-001254,20251112,130447,2025-11-12 13:06:03.164,2025-11-12 13:10:06.845
500,MAT-001255,P,Product MAT-001255,Product MAT-001255,20251112,130447,2025-11-12 13:06:03.164,2025-11-12 13:10:06.845
500,MAT-001258,P,Product MAT-001258,Product MAT-001258,20251112,130636,2025-11-12 13:09:51.578,2025-11-12 13:10:06.845
500,MAT-001259,P,Product MAT-001259,Product MAT-001259,20251112,130636,2025-11-12 13:09:51.578,2025-11-12 13:10:06.845
500,MAT-001266,P,Product MAT-001266,Product MAT-001266,20251112,130808,2025-11-12 13:09:51.578,2025-11-12 13:10:06.845
500,MAT-001240,P,Product MAT-001240,Product MAT-001240,20251112,130004,2025-11-12 13:01:31.947,2025-11-12 13:10:06.845
500,MAT-001265,P,Product MAT-001265,Product MAT-001265,20251112,130737,2025-11-12 13:09:51.578,2025-11-12 13:10:06.845
500,MAT-001261,P,Product MAT-001261,Product MAT-001261,20251112,130708,2025-11-12 13:09:51.578,2025-11-12 13:10:06.845
500,MAT-001251,P,Product MAT-001251,Product MAT-001251,20251112,130316,2025-11-12 13:06:03.164,2025-11-12 13:10:06.845
500,MAT-001267,P,Product MAT-001267,Product MAT-001267,20251112,130808,2025-11-12 13:09:51.578,2025-11-12 13:10:06.845
500,MAT-001264,P,Product MAT-001264,Product MAT-001264,20251112,130737,2025-11-12 13:09:51.578,2025-11-12 13:10:06.845
500,MAT-003880,E,Product MAT-003880,Product MAT-003880,20251112,124016,2025-11-12 12:40:27.970,2025-11-12 13:10:06.845
500,MAT-003880,D,Product MAT-003880,Product MAT-003880,20251112,124016,2025-11-12 12:40:27.970,2025-11-12 13:10:06.845
500,MAT-003884,D,Product MAT-003884,Product MAT-003884,20251112,124016,2025-11-12 12:40:27.970,2025-11-12 13:10:06.845
500,MAT-003879,D,Product MAT-003879,Product MAT-003879,20251112,124016,2025-11-12 12:40:27.970,2025-11-12 13:10:06.845
500,MAT-003872,D,Product MAT-003872,Product MAT-003872,20251112,123851,2025-11-12 12:40:27.970,2025-11-12 13:10:06.845
500,MAT-003888,D,Product MAT-003888,Product MAT-003888,20251112,123851,2025-11-12 12:40:27.970,2025-11-12 13:10:06.845
500,MAT-003885,E,Product MAT-003885,Product MAT-003885,20251112,123851,2025-11-12 12:40:27.970,2025-11-12 13:10:06.845
500,MAT-003885,D,Product MAT-003885,Product MAT-003885,20251112,123851,2025-11-12 12:40:27.970,2025-11-12 13:10:06.845
500,MAT-003887,D,Product MAT-003887,Product MAT-003887,20251112,123918,2025-11-12 12:40:27.970,2025-11-12 13:10:06.845
500,MAT-003525,E,Product MAT-003525,Product MAT-003525,20251113,151257,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-003527,D,Product MAT-003527,Product MAT-003527,20251113,151257,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-003526,Z,Product MAT-003526,Product MAT-003526,20251113,151257,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-003529,D,Product MAT-003529,Product MAT-003529,20251113,151516,2025-11-13 15:18:07.647,2025-11-13 15:40:03.333
500,MAT-003529,E,Product MAT-003529,Product MAT-003529,20251113,151516,2025-11-13 15:18:07.647,2025-11-13 15:40:03.333
500,MAT-003526,S,Product MAT-003526,Product MAT-003526,20251113,151257,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-003526,P,Product MAT-003526,Product MAT-003526,20251113,151257,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-003527,P,Product MAT-003527,Product MAT-003527,20251113,151257,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-003526,D,Product MAT-003526,Product MAT-003526,20251113,151257,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-003040,P,Product MAT-003040,Product MAT-003040,20251113,170820,2025-11-13 17:08:43.609,2025-11-13 17:09:30.724
500,MAT-003031,E,Product MAT-003031,Product MAT-003031,20251113,170109,2025-11-13 17:01:37.600,2025-11-13 17:09:30.724
500,MAT-003031,Z,Product MAT-003031,Product MAT-003031,20251113,170109,2025-11-13 17:01:37.600,2025-11-13 17:09:30.724
500,MAT-000115,D,Product MAT-000115,Product MAT-000115,20251113,161231,2025-11-13 16:12:39.922,2025-11-13 16:39:29.581
500,MAT-000115,E,Product MAT-000115,Product MAT-000115,20251113,161231,2025-11-13 16:12:39.922,2025-11-13 16:39:29.581
500,MAT-000115,P,Product MAT-000115,Product MAT-000115,20251113,161231,2025-11-13 16:12:39.922,2025-11-13 16:39:29.581
500,MAT-000115,S,Product MAT-000115,Product MAT-000115,20251113,161231,2025-11-13 16:12:39.922,2025-11-13 16:39:29.581
500,MAT-003032,P,Product MAT-003032,Product MAT-003032,20251113,170338,2025-11-13 17:05:57.495,2025-11-13 17:09:30.724
500,MAT-003032,E,Product MAT-003032,Product MAT-003032,20251113,170338,2025-11-13 17:05:57.495,2025-11-13 17:09:30.724
500,MAT-003040,E,Product MAT-003040,Product MAT-003040,20251113,170820,2025-11-13 17:08:43.609,2025-11-13 17:09:30.724
500,MAT-003032,Z,Product MAT-003032,Product MAT-003032,20251113,170338,2025-11-13 17:05:57.495,2025-11-13 17:09:30.724
500,MAT-003040,Z,Product MAT-003040,Product MAT-003040,20251113,170820,2025-11-13 17:08:43.609,2025-11-13 17:09:30.724
500,MAT-003031,P,Product MAT-003031,Product MAT-003031,20251113,170109,2025-11-13 17:01:37.600,2025-11-13 17:09:30.724
500,MAT-000318,D,Product MAT-000318,Product MAT-000318,20251113,151112,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-000318,E,Product MAT-000318,Product MAT-000318,20251113,151112,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-000318,P,Product MAT-000318,Product MAT-000318,20251113,151112,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-000318,S,Product MAT-000318,Product MAT-000318,20251113,151112,2025-11-13 15:13:57.081,2025-11-13 15:40:03.333
500,MAT-000319,D,Product MAT-000319,Product MAT-000319,20251113,165650,2025-11-13 16:56:59.188,2025-11-13 17:09:30.724
500,MAT-000319,E,Product MAT-000319,Product MAT-000319,20251113,165650,2025-11-13 16:56:59.188,2025-11-13 17:09:30.724
500,MAT-000319,P,Product MAT-000319,Product MAT-000319,20251113,165650,2025-11-13 16:56:59.188,2025-11-13 17:09:30.724
500,MAT-000319,S,Product MAT-000319,Product MAT-000319,20251113,165650,2025-11-13 16:56:59.188,2025-11-13 17:09:30.724
500,MAT-000320,D,Product MAT-000320,Product MAT-000320,20251113,170513,2025-11-13 17:05:57.495,2025-11-13 17:09:30.724
500,MAT-000320,E,Product MAT-000320,Product MAT-000320,20251113,170513,2025-11-13 17:05:57.495,2025-11-13 17:09:30.724
500,MAT-000320,P,Product MAT-000320,Product MAT-000320,20251113,170513,2025-11-13 17:05:57.495,2025-11-13 17:09:30.724
500,MAT-000320,S,Product MAT-000320,Product MAT-000320,20251113,170513,2025-11-13 17:05:57.495,2025-11-13 17:09:30.724
500,MAT-002649,E,Product MAT-002649,Product MAT-002649,20251113,114852,2025-11-13 11:50:57.358,2025-11-13 12:10:23.280
500,MAT-002648,Z,Product MAT-002648,Product MAT-002648,20251113,114617,2025-11-13 11:46:26.491,2025-11-13 12:10:23.280
500,MAT-002648,E,Product MAT-002648,Product MAT-002648,20251113,114617,2025-11-13 11:46:26.491,2025-11-13 12:10:23.280
500,MAT-002647,Z,Product MAT-002647,Product MAT-002647,20251113,113738,2025-11-13 11:37:44.252,2025-11-13 12:10:23.280
500,MAT-002655,Z,Product MAT-002655,Product MAT-002655,20251113,193553,2025-11-13 19:36:04.424,2025-11-13 19:39:13.283
500,MAT-002652,E,Product MAT-002652,Product MAT-002652,20251113,192023,2025-11-13 19:20:29.382,2025-11-13 19:39:13.283
500,MAT-002653,E,Product MAT-002653,Product MAT-002653,20251113,193044,2025-11-13 19:31:29.478,2025-11-13 19:39:13.283
500,MAT-001967,P,Product MAT-001967,Product MAT-001967,20251113,192724,2025-11-13 19:31:29.478,2025-11-13 19:39:13.283
500,MAT-002651,E,Product MAT-002651,Product MAT-002651,20251113,191507,2025-11-13 19:15:13.801,2025-11-13 19:39:13.283
500,MAT-002654,E,Product MAT-002654,Product MAT-002654,20251113,193326,2025-11-13 19:36:04.424,2025-11-13 19:39:13.283
500,MAT-002653,Z,Product MAT-002653,Product MAT-002653,20251113,193044,2025-11-13 19:31:29.478,2025-11-13 19:39:13.283
500,MAT-002655,E,Product MAT-002655,Product MAT-002655,20251113,193553,2025-11-13 19:36:04.424,2025-11-13 19:39:13.283
500,MAT-002653,P,Product MAT-002653,Product MAT-002653,20251113,193044,2025-11-13 19:31:29.478,2025-11-13 19:39:13.283
500,MAT-004335,P,Product MAT-004335,Product MAT-004335,20251113,161748,2025-11-13 16:17:55.979,2025-11-13 16:39:29.581
500,MAT-004336,P,Product MAT-004336,Product MAT-004336,20251113,161748,2025-11-13 16:17:55.979,2025-11-13 16:39:29.581
500,MAT-004334,P,Product MAT-004334,Product MAT-004334,20251113,161748,2025-11-13 16:17:55.979,2025-11-13 16:39:29.581
500,MAT-004337,P,Product MAT-004337,Product MAT-004337,20251113,161748,2025-11-13 16:17:55.979,2025-11-13 16:39:29.581
500,MAT-002650,P,Product MAT-002650,Product MAT-002650,20251113,162540,2025-11-13 16:25:56.828,2025-11-13 16:39:29.581
500,MAT-004333,P,Product MAT-004333,Product MAT-004333,20251113,161748,2025-11-13 16:17:55.979,2025-11-13 16:39:29.581
500,MAT-000329,D,Product MAT-000329,Product MAT-000329,20251114,112750,2025-11-14 11:27:57.454,2025-11-14 11:39:59.523
500,MAT-000329,E,Product MAT-000329,Product MAT-000329,20251114,112750,2025-11-14 11:27:57.454,2025-11-14 11:39:59.523
500,MAT-000329,P,Product MAT-000329,Product MAT-000329,20251114,112750,2025-11-14 11:27:57.454,2025-11-14 11:39:59.523
500,MAT-000329,S,Product MAT-000329,Product MAT-000329,20251114,112750,2025-11-14 11:27:57.454,2025-11-14 11:39:59.523
500,MAT-001956,P,Product MAT-001956,Product MAT-001956,20251113,184406,2025-11-13 18:44:11.572,2025-11-13 19:09:08.790
500,MAT-001957,E,Product MAT-001957,Product MAT-001957,20251113,184714,2025-11-13 18:48:38.033,2025-11-13 19:09:08.790
500,MAT-001958,P,Product MAT-001958,Product MAT-001958,20251113,184809,2025-11-13 18:48:38.033,2025-11-13 19:09:08.790
500,MAT-001957,P,Product MAT-001957,Product MAT-001957,20251113,184714,2025-11-13 18:48:38.033,2025-11-13 19:09:08.790
500,MAT-001169,E,Product MAT-001169,Product MAT-001169,20251113,184524,2025-11-13 18:48:38.033,2025-11-13 19:09:08.790
500,MAT-001956,S,Product MAT-001956,Product MAT-001956,20251113,184406,2025-11-13 18:44:11.572,2025-11-13 19:09:08.790
500,MAT-001957,S,Product MAT-001957,Product MAT-001957,20251113,184714,2025-11-13 18:48:38.033,2025-11-13 19:09:08.790
500,MAT-001169,P,Product MAT-001169,Product MAT-001169,20251113,184524,2025-11-13 18:48:38.033,2025-11-13 19:09:08.790
500,MAT-001957,D,Product MAT-001957,Product MAT-001957,20251113,184714,2025-11-13 18:48:38.033,2025-11-13 19:09:08.790
500,MAT-001958,E,Product MAT-001958,Product MAT-001958,20251113,184809,2025-11-13 18:48:38.033,2025-11-13 19:09:08.790
500,MAT-001956,E,Product MAT-001956,Product MAT-001956,20251113,184406,2025-11-13 18:44:11.572,2025-11-13 19:09:08.790
500,MAT-001169,D,Product MAT-001169,Product MAT-001169,20251113,184524,2025-11-13 18:48:38.033,2025-11-13 19:09:08.790
500,MAT-001958,D,Product MAT-001958,Product MAT-001958,20251113,184809,2025-11-13 18:48:38.033,2025-11-13 19:09:08.790
500,MAT-001169,S,Product MAT-001169,Product MAT-001169,20251113,184524,2025-11-13 18:48:38.033,2025-11-13 19:09:08.790
500,MAT-001958,S,Product MAT-001958,Product MAT-001958,20251113,184809,2025-11-13 18:48:38.033,2025-11-13 19:09:08.790
500,MAT-001956,D,Product MAT-001956,Product MAT-001956,20251113,184406,2025-11-13 18:44:11.572,2025-11-13 19:09:08.790
500,MAT-002656,E,Product MAT-002656,Product MAT-002656,20251113,193817,2025-11-13 19:40:49.572,2025-11-13 20:09:22.902
500,MAT-002656,P,Product MAT-002656,Product MAT-002656,20251113,193817,2025-11-13 19:40:49.572,2025-11-13 20:09:22.902
500,MAT-002637,P,Product MAT-002637,Product MAT-002637,20251112,182955,2025-11-12 18:32:07.481,2025-11-12 18:38:57.141
500,MAT-002637,Z,Product MAT-002637,Product MAT-002637,20251112,182955,2025-11-12 18:32:07.481,2025-11-12 18:38:57.141
500,MAT-002642,P,Product MAT-002642,Product MAT-002642,20251112,181010,2025-11-12 18:10:15.643,2025-11-12 18:38:57.141
500,MAT-003038,Z,Product MAT-003038,Product MAT-003038,20251112,182300,2025-11-12 18:26:47.910,2025-11-12 18:38:57.141
500,MAT-002636,Z,Product MAT-002636,Product MAT-002636,20251112,182211,2025-11-12 18:22:16.576,2025-11-12 18:38:57.141
500,MAT-000792,Z,Product MAT-000792,Product MAT-000792,20251113,201443,2025-11-13 20:16:03.542,2025-11-13 20:39:05.696
500,MAT-000792,S,Product MAT-000792,Product MAT-000792,20251113,201443,2025-11-13 20:16:03.542,2025-11-13 20:39:05.696
500,MAT-000799,P,Product MAT-000799,Product MAT-000799,20251113,201306,2025-11-13 20:16:03.542,2025-11-13 20:39:05.696
500,MAT-000799,S,Product MAT-000799,Product MAT-000799,20251113,201306,2025-11-13 20:16:03.542,2025-11-13 20:39:05.696
500,MAT-000799,E,Product MAT-000799,Product MAT-000799,20251113,201306,2025-11-13 20:16:03.542,2025-11-13 20:39:05.696
500,MAT-000799,Z,Product MAT-000799,Product MAT-000799,20251113,201306,2025-11-13 20:16:03.542,2025-11-13 20:39:05.696
500,MAT-000792,P,Product MAT-000792,Product MAT-000792,20251113,201443,2025-11-13 20:16:03.542,2025-11-13 20:39:05.696
500,MAT-002632,P,Product MAT-002632,Product MAT-002632,20251113,201036,2025-11-13 20:11:35.974,2025-11-13 20:39:05.696
500,MAT-002654,Z,Product MAT-002654,Product MAT-002654,20251113,193326,2025-11-13 19:36:04.424,2025-11-13 19:39:13.283
500,MAT-002651,P,Product MAT-002651,Product MAT-002651,20251113,191507,2025-11-13 19:15:13.801,2025-11-13 19:39:13.283
500,MAT-001966,P,Product MAT-001966,Product MAT-001966,20251113,192652,2025-11-13 19:26:59.225,2025-11-13 19:39:13.283
500,MAT-002654,P,Product MAT-002654,Product MAT-002654,20251113,193326,2025-11-13 19:36:04.424,2025-11-13 19:39:13.283
