MANDT,MATNR,BWKEY,BWTAR,LVORM,LBKUM,SALK3,VPRSV,VERPR,STPRS,PEINH,BKLAS,SALKV,VMKUM,VMSAL,VMVPR,VMVER,VMSTP,VMPEI,VMBKL,VMSAV,VJKUM,VJSAL,VJVPR,VJVER,VJSTP,VJPEI,VJBKL,VJSAV,LFGJA,LFMON,BWTTY,STPRV,LAEPR,ZKPRS,ZKDAT,TIMESTAMP,BWPRS,BWPRH,VJBWS,VJBWH,VVJSL,VVJLB,VVMLB,VVSAL,ZPLPR,ZPLP1,ZPLP2,ZPLP3,ZPLD1,ZPLD2,ZPLD3,PPERZ,PPERL,PPERV,KALKZ,KALKL,KALKV,KALSC,XLIFO,MYPOL,BWPH1,BWPS1,ABWKZ,PSTAT,KALN1,KALNR,BWVA1,BWVA2,BWVA3,VERS1,VERS2,VERS3,HRKFT,KOSGR,PPRDZ,PPRDL,PPRDV,PDATZ,PDATL,PDATV,EKALR,VPLPR,MLMAA,MLAST,LPLPR,VKSAL,HKMAT,SPERW,KZIWL,WLINL,ABCIW,BWSPA,LPLPX,VPLPX,FPLPX,LBWST,VBWST,FBWST,EKLAS,QKLAS,MTUSE,MTORG,OWNPR,XBEWM,BWPEI,MBRUE,OKLAS,OIPPINV,/SIE/SSG_ZRUAD,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,MAT-000170,PLNT-12,DEFECT 0,,0.000,0.00,S,0.00,0.00,1,8000,0.00,0.000,0.00,S,0.00,0.00,1,8000,0.00,0.000,0.00,S,0.00,0.00,1,8000,0.00,2026,03,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000176400838,000176400839,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20251216,203533,2025-12-16 20:35:57.967,2025-12-16 20:36:49.580
500,MAT-000233,PLNT-12,,,0.000,0.00,V,0.01,0.00,1,8000,0.00,0.000,0.00,V,0.01,0.00,1,8020,0.00,0.000,0.00,V,0.01,0.00,1,8020,0.00,2025,01,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,BG,000174157647,000174157648,,,,00,00,00,020,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,6,,,0,,,,0.00,20241024,215935,2024-10-24 22:00:51.798,2024-10-24 22:11:56.081
500,MAT-000072,PLNT-12,DEFECT 0,,0.000,0.00,S,0.00,0.00,1,8000,0.00,0.000,0.00,S,0.00,0.00,1,8000,0.00,0.000,0.00,S,0.00,0.00,1,8000,0.00,2025,10,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000175390963,000175390964,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20250704,062850,2025-07-04 06:29:27.472,2025-07-04 06:39:21.909
500,MAT-001033,PLNT-46,,,0.000,0.00,S,1393.25,1393.25,1,9100,0.00,0.000,0.00,S,1393.25,1393.25,1,9100,0.00,0.000,0.00,S,1393.25,1393.25,1,9100,0.00,2025,12,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000175843426,000175843427,,,,00,00,00,020,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20250909,185427,2025-09-09 18:55:28.430,2025-09-09 19:06:57.653
500,MAT-000137,PLNT-12,NEW,,0.000,0.00,V,0.00,0.00,1,8000,0.00,0.000,0.00,V,0.00,0.00,1,8000,0.00,0.000,0.00,V,0.00,0.00,1,8000,0.00,2025,10,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000175390959,000175390960,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20250704,051406,2025-07-04 05:15:07.197,2025-07-04 05:40:52.333
500,MAT-000119,PLNT-10,,,0.000,0.00,V,1257.50,467.02,1,8000,0.00,0.000,0.00,V,1257.50,467.02,1,8020,0.00,0.000,0.00,V,1257.50,467.02,1,8020,0.00,2026,01,Q,0.00,00000000,0.00,00000000,20160712121943,0.00,467.02,0.00,0.00,0.00,0.000,0.000,0.00,0.00,577.51,0.00,0.00,20101219,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,BG,000135632997,000135632998,,,,00,00,00,020,,000,000,000,0000,0000,0000,X,0.00,X,2,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,1,X,,,0.00,20251013,070243,2025-10-13 07:02:51.780,2025-10-13 07:06:49.980
500,MAT-004185,PLNT-32,,,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,0.000,0.00,S,0.01,0.01,1,9100,0.00,2025,08,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,B,000174881174,000174881175,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20250505,172720,2025-05-05 17:28:03.725,2025-05-05 17:36:41.189
500,MAT-004501,PLNT-40,,,0.000,0.00,S,1258.00,1258.00,1,9100,0.00,0.000,0.00,S,1258.00,1258.00,1,9100,0.00,0.000,0.00,S,1258.00,1258.00,1,9100,0.00,2025,11,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000175720916,000175720917,,,,00,00,00,030,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,2,1,,,0,,,,0.00,20250820,124241,2025-08-20 12:45:14.156,2025-08-20 13:07:41.125
500,MAT-000532,PLNT-12,DEFECT 0,,0.000,0.00,S,0.00,0.00,1,8000,0.00,0.000,0.00,S,0.00,0.00,1,8000,0.00,0.000,0.00,S,0.00,0.00,1,8000,0.00,2025,11,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000175743613,000175743614,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20250822,083237,2025-08-22 08:33:42.747,2025-08-22 08:37:40.125
500,MAT-001018,PLNT-46,,,0.000,0.00,V,5161.84,5161.84,1,9101,0.00,0.000,0.00,V,5161.84,5161.84,1,8000,0.00,0.000,0.00,V,5161.84,5161.84,1,8000,0.00,2026,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000176005076,000176005077,,,,00,00,00,020,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20251006,222623,2025-10-06 22:26:33.542,2025-10-06 22:36:36.688
500,MAT-003441,PLNT-47,,,0.000,0.00,V,8289.80,8289.80,1,9000,0.00,0.000,0.00,S,2936.43,8289.80,1,9000,0.00,0.000,0.00,S,2936.43,8289.80,1,9000,0.00,2025,11,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000175654431,000175654432,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,3,1,,,1,,,,0.00,20250807,110812,2025-08-07 11:11:26.340,2025-08-07 11:12:02.392
500,MAT-003728,PLNT-36,,,0.000,0.00,S,1.00,1.00,1,4000,0.00,0.000,0.00,S,1.00,1.00,1,4000,0.00,0.000,0.00,S,1.00,1.00,1,4000,0.00,2025,03,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174359988,000174359989,,,,00,00,00,050,2E670,000,000,000,0000,0000,0000,X,0.00,X,3,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,1,0,X,,0,,,,0.00,20241216,185716,2024-12-16 18:59:23.010,2024-12-16 19:06:42.050
500,MAT-000125,PLNT-12,NEW,,0.000,0.00,V,0.00,0.00,1,8000,0.00,0.000,0.00,V,0.00,0.00,1,8000,0.00,0.000,0.00,V,0.00,0.00,1,8000,0.00,2025,10,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000175390977,000175390978,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20250704,091916,2025-07-04 09:19:49.701,2025-07-04 09:37:40.913
500,MAT-003394,PLNT-43,,,0.000,0.00,S,100.00,1617.87,1,9000,0.00,0.000,0.00,S,100.00,1617.87,1,9000,0.00,0.000,0.00,S,100.00,1617.87,1,9000,0.00,2025,07,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000174795604,000174795605,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,3,0,,,1,,,,0.00,20250414,180009,2025-04-14 18:00:38.714,2025-04-14 18:08:07.261
500,MAT-003094,PLNT-38,,,0.000,0.00,S,130000.00,130000.00,1,9000,0.00,0.000,0.00,S,130000.00,130000.00,1,9000,0.00,0.000,0.00,S,130000.00,130000.00,1,9000,0.00,2025,10,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000175465154,000175465155,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,2,0,,,1,,,,0.00,20250718,110355,2025-07-18 11:06:52.065,2025-07-18 11:07:42.143
500,MAT-004524,PLNT-36,,,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,0.000,0.00,S,0.00,0.00,1,9100,0.00,2025,08,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,B,000174875775,000174875776,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,2,0,,,0,,,,0.00,20250501,141147,2025-05-01 14:12:02.892,2025-05-01 14:17:47.093
500,MAT-000174,PLNT-12,DEFECT 0,,0.000,0.00,S,0.00,0.00,1,8000,0.00,0.000,0.00,S,0.00,0.00,1,8000,0.00,0.000,0.00,S,0.00,0.00,1,8000,0.00,2025,10,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000175390945,000175390946,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20250704,021338,2025-07-04 02:14:12.502,2025-07-04 02:36:40.496
500,MAT-000452,PLNT-10,,,0.000,0.00,V,0.01,0.01,1,8000,0.00,0.000,0.00,V,0.01,0.01,1,8000,0.00,0.000,0.00,V,0.01,0.01,1,8000,0.00,2025,03,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,BG,000174358826,000174358827,,,,00,00,00,020,,000,000,000,0000,0000,0000,X,0.00,X,2,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20241216,150722,2024-12-16 15:07:29.199,2024-12-16 15:36:42.958
500,MAT-003376,PLNT-37,,,0.000,0.00,V,8497.86,8497.86,1,9000,0.00,0.000,0.00,S,1609.66,8497.86,1,9000,0.00,0.000,0.00,S,1609.66,8497.86,1,9000,0.00,2025,06,,0.00,00000000,0.00,00000000,0,0.00,1609.65,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000174648432,000174648433,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,3,1,,,1,,,,0.00,20250313,143100,2025-03-13 14:35:59.724,2025-03-13 14:38:44.201
500,MAT-004484,PLNT-37,,,0.000,0.00,S,1.00,1.00,1,9100,0.00,0.000,0.00,S,1.00,1.00,1,9100,0.00,0.000,0.00,S,1.00,1.00,1,9100,0.00,2025,05,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174572410,000174572411,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,1,1,,,0,,,,0.00,20250218,133915,2025-02-18 13:46:12.016,2025-02-18 14:06:47.351
500,MAT-001069,PLNT-46,,,0.000,0.00,S,723.52,723.52,1,9101,0.00,0.000,0.00,V,0.01,0.00,1,9101,0.00,0.000,0.00,V,0.01,0.00,1,9101,0.00,2025,06,,0.01,20250321,0.00,00000000,20250321113100,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174685941,000174685942,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20250321,113134,2025-03-21 11:34:29.616,2025-03-21 11:37:34.457
500,MAT-000161,PLNT-12,NEW,,0.000,0.00,V,0.00,0.00,1,8000,0.00,0.000,0.00,V,0.00,0.00,1,8000,0.00,0.000,0.00,V,0.00,0.00,1,8000,0.00,2025,11,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000175749804,000175749805,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20250823,122803,2025-08-23 12:28:06.543,2025-08-23 12:37:38.270
500,MAT-000138,PLNT-12,DEFECT 0,,0.000,0.00,S,0.00,0.00,1,8000,0.00,0.000,0.00,S,0.00,0.00,1,8000,0.00,0.000,0.00,S,0.00,0.00,1,8000,0.00,2026,04,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000176484836,000176484837,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20260112,071411,2026-01-12 07:14:22.787,2026-01-12 07:37:51.351
500,MAT-004068,PLNT-31,,,0.000,0.00,S,0.01,0.00,1,9100,0.00,0.000,0.00,S,0.01,0.00,1,9100,0.00,0.000,0.00,S,0.01,0.00,1,9100,0.00,2025,01,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174102390,000174102391,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20241015,114204,2024-10-15 11:46:20.585,2024-10-15 12:16:25.392
500,MAT-003163,PLNT-20,,,0.000,0.00,S,12948.80,1.00,1,9000,0.00,0.000,0.00,S,12948.80,1.00,1,9000,0.00,0.000,0.00,S,12948.80,1.00,1,9000,0.00,2024,12,,0.00,00000000,0.00,00000000,0,0.00,12845.59,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000173920592,000173920593,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,3,6,,,1,,,,0.00,20240905,211109,2024-09-05 21:12:40.798,2024-09-05 21:41:32.930
500,MAT-003333,PLNT-43,,,0.000,0.00,S,964.32,964.32,1,9000,0.00,0.000,0.00,S,964.32,964.32,1,9000,0.00,0.000,0.00,S,964.32,964.32,1,9000,0.00,2025,04,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000174471904,000174471905,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,3,5,,,1,,,,0.00,20250123,132858,2025-01-23 13:31:13.220,2025-01-23 13:37:16.138
500,MAT-003453,PLNT-01,,,0.000,0.00,V,100.00,1.00,1,1030,0.00,0.000,0.00,V,1.00,1.00,1,1030,0.00,0.000,0.00,V,1.00,1.00,1,1030,0.00,2025,11,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000175765017,000175765018,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,2,0,,,0,,,,0.00,20250825,164350,2025-08-25 16:46:51.588,2025-08-25 17:07:35.012
500,MAT-000385,PLNT-12,DEFECT 0,,0.000,0.00,S,0.00,0.00,1,8000,0.00,0.000,0.00,S,0.00,0.00,1,8000,0.00,0.000,0.00,S,0.00,0.00,1,8000,0.00,2026,01,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000176141696,000176141697,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20251028,042506,2025-10-28 04:25:42.672,2025-10-28 04:36:58.822
500,MAT-000238,PLNT-16,,,0.000,0.00,V,218.55,218.55,1,8000,0.00,0.000,0.00,V,218.55,218.55,1,8000,0.00,0.000,0.00,V,218.55,218.55,1,8000,0.00,2026,05,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,BG,000176635090,000176635091,,,,00,00,00,020,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,6,,,0,,,,0.00,20260213,113248,2026-02-13 11:34:30.206,2026-02-13 11:38:34.112
500,MAT-000090,PLNT-12,REPAIR 100,,0.000,0.00,V,0.00,0.00,1,8000,0.00,0.000,0.00,V,0.00,0.00,1,8000,0.00,0.000,0.00,V,0.00,0.00,1,8000,0.00,2026,03,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000176399748,000176399749,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20251216,163043,2025-12-16 16:33:39.901,2025-12-16 16:38:01.467
500,MAT-003112,PLNT-18,,,0.000,0.00,S,0.00,0.00,1,9000,0.00,0.000,0.00,S,0.00,0.00,1,9000,0.00,0.000,0.00,S,0.00,0.00,1,9000,0.00,2025,05,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000174539350,000174539351,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,3,1,,,0,,,,0.00,20250210,185417,2025-02-10 18:56:43.396,2025-02-10 19:06:57.732
500,MAT-000159,PLNT-12,,,0.000,0.00,V,0.01,1.00,1,8000,0.00,0.000,0.00,V,0.01,1.00,1,8000,0.00,0.000,0.00,V,0.01,1.00,1,8000,0.00,2026,04,Q,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,BG,000176496805,000176496806,,,,00,00,00,020,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20260114,132003,2026-01-14 13:22:20.634,2026-01-14 13:38:47.307
500,MAT-003551,PLNT-01,,,0.000,0.00,V,100.00,1.00,1,1030,0.00,0.000,0.00,V,1.00,1.00,1,1030,0.00,0.000,0.00,V,1.00,1.00,1,1030,0.00,2026,04,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,B,000176493070,000176493071,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,2,0,,,0,,,,0.00,20260113,163724,2026-01-13 16:38:08.596,2026-01-13 17:08:19.026
500,MAT-000261,PLNT-17,,,0.000,0.00,V,1719.70,1.86,1,8010,0.00,0.000,0.00,V,1719.70,1.86,1,8010,0.00,0.000,0.00,V,1719.70,1.86,1,8010,0.00,2025,07,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,X,,0.00,0.00,00,BG,000174756189,000174756190,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,X,2,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,1,,,,0.00,20250403,210317,2025-04-03 21:03:52.383,2025-04-03 21:07:15.664
500,MAT-001030,PLNT-46,,,0.000,0.00,S,9784.80,9784.80,1,9100,0.00,0.000,0.00,S,9784.80,9784.80,1,9100,0.00,0.000,0.00,S,9784.80,9784.80,1,9100,0.00,2025,05,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000174526239,000174526240,,,,00,00,00,,,000,000,000,0000,0000,0000,X,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20250207,004957,2025-02-07 00:50:55.017,2025-02-07 01:08:48.036
500,MAT-003786,PLNT-36,,,0.000,0.00,S,1.00,1.00,1,4000,0.00,0.000,0.00,S,1.00,1.00,1,4000,0.00,0.000,0.00,S,1.00,1.00,1,4000,0.00,2025,09,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000175063735,000175063736,,,,00,00,00,050,2E670,000,000,000,0000,0000,0000,X,0.00,X,3,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,1,0,X,,0,,,,0.00,20250613,143250,2025-06-13 14:38:29.448,2025-06-13 15:08:07.115
500,MAT-004581,PLNT-48,,,0.000,0.00,S,100.00,0.00,1,9100,0.00,0.000,0.00,S,100.00,0.00,1,9100,0.00,0.000,0.00,S,100.00,0.00,1,9100,0.00,2025,07,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,B,000174844432,000174844433,,,,00,00,00,,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,0,,,0,,,,0.00,20250424,123839,2025-04-24 12:39:35.837,2025-04-24 13:06:56.505
500,MAT-004466,PLNT-37,,,0.000,0.00,V,1.00,1.00,1,9101,0.00,0.000,0.00,S,1.00,1.00,1,9101,0.00,0.000,0.00,S,1.00,1.00,1,9101,0.00,2026,05,,0.00,00000000,0.00,00000000,0,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.00,0.00,00000000,00000000,00000000,000000,000000,000000,,,,,,,0.00,0.00,00,BG,000176630861,000176630862,,,,00,00,00,020,,000,000,000,0000,0000,0000,,0.00,,,0.00,0.00,X,,,00000000,,0.00,0.00,0.00,0.00,,,,,,0,1,,,0,,,,0.00,20260212,145334,2026-02-12 14:54:15.191,2026-02-12 15:08:15.504
