MANDT,MATNR,MEINH,UMREZ,UMREN,EANNR,EAN11,NUMTP,LAENG,BREIT,HOEHE,MEABM,VOLUM,VOLEH,BRGEW,GEWEI,MESUB,ATINN,MESRT,XFHDW,XBEWW,KZWSO,MSEHI,BFLME_MARM,GTIN_VARIANT,NEST_FTR,MAX_STACK,CAPAUSE,TY2TQ,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,MAT-000865,ST,1,1,,4001869181516,HE,92.000,40.000,84.000,MM,309120.000,MMQ,0.325,KG,,0000000000,00,,,,,,,0,0,0.000,,20260213,142149,2026-02-13 14:23:22.759,2026-02-13 14:40:29.331
500,MAT-002225,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,420.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260223,103513,2026-02-23 10:35:35.219,2026-02-23 10:39:35.455
500,MAT-002207,ST,1,1,,,,1200.000,1040.000,1300.000,MM,1622400000.000,MMQ,120.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260212,183706,2026-02-12 18:38:46.961,2026-02-12 18:39:12.491
500,MAT-003611,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260227,142038,2026-02-27 14:25:25.853,2026-02-27 14:40:13.630
500,MAT-003085,UN,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260213,185319,2026-02-13 18:53:27.056,2026-02-13 19:09:53.596
500,MAT-004645,LE,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260203,120258,2026-02-03 12:03:33.659,2026-02-03 12:10:23.893
500,MAT-003586,ST,1,1,,,,27.000,16.000,8.000,CM,3.456,CDM,0.230,KG,,0000000000,00,,,,,,,0,0,0.000,,20260128,172416,2026-01-28 17:24:21.453,2026-01-28 17:37:53.653
500,MAT-000925,ST,1,1,,4047623414438,HE,150.000,35.000,130.000,MM,682500.000,MMQ,0.170,KG,,0000000000,00,,,,,,,0,0,0.000,,20260224,124251,2026-02-24 12:48:02.578,2026-02-24 13:10:20.813
500,MAT-000069,ST,1,1,,4068151088656,HE,4.500,2.000,0.030,CM,0.270,CCM,0.050,KG,,0000000000,00,,,,,,,0,0,0.000,,20260219,152838,2026-02-19 15:28:55.184,2026-02-19 15:39:39.803
500,MAT-001019,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.011,KG,,0000000000,00,,,,,,,0,0,0.000,,20260217,201443,2026-02-17 20:15:07.136,2026-02-17 20:39:29.062
500,MAT-002149,ST,1,1,,,,200.000,200.000,150.000,MM,6000000.000,MMQ,7.500,KG,,0000000000,00,,,,,,,0,0,0.000,,20260119,115804,2026-01-19 12:02:08.089,2026-01-19 12:10:34.065
500,MAT-000364,ST,1,1,,4056869268095,HE,38.000,26.000,20.000,CM,19.760,CDM,0.390,KG,,0000000000,00,,,,,,,0,0,0.000,,20260127,081028,2026-01-27 08:11:02.123,2026-01-27 08:39:34.438
500,MAT-000924,ST,1,1,,4047623414421,HE,150.000,35.000,130.000,MM,682500.000,MMQ,0.152,KG,,0000000000,00,,,,,,,0,0,0.000,,20260224,124157,2026-02-24 12:42:14.572,2026-02-24 13:10:20.813
500,MAT-003679,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260220,104438,2026-02-20 10:44:47.604,2026-02-20 11:09:33.505
500,MAT-000012,ST,1,1,,4056869967714,HE,36.000,28.000,16.000,CM,16.128,CDM,17.400,KG,,0000000000,00,,,,,,,0,0,0.000,,20260212,163552,2026-02-12 16:37:50.175,2026-02-12 16:39:48.081
500,MAT-000491,ST,1,1,,4056869998336,HE,52.500,44.500,7.000,CM,16.354,CDM,1.500,KG,,0000000000,00,,,,,,,0,0,0.000,,20260210,150555,2026-02-10 15:08:41.241,2026-02-10 15:10:22.291
500,MAT-000067,ST,1,1,,4056869028019,HE,60.000,55.000,6.000,CM,0.198,HL,2.150,KG,,0000000000,00,,,,,,,0,0,0.000,,20260127,133823,2026-01-27 13:39:38.482,2026-01-27 13:39:57.942
500,MAT-000889,ST,1,1,,4047623243113,HE,0.000,0.000,0.000,,0.000,,0.001,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,112822,2026-01-14 11:28:30.522,2026-01-14 11:40:13.073
500,MAT-003607,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260223,095310,2026-02-23 09:53:29.594,2026-02-23 10:09:50.234
500,MAT-003078,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,150.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260202,144129,2026-02-02 14:43:08.273,2026-02-02 15:10:05.524
500,MAT-002212,ST,1,1,,,,240.900,296.700,44.145,MM,3155265.199,MMQ,1.220,KG,,0000000000,00,,,,,,,0,0,0.000,,20260216,152221,2026-02-16 15:22:28.053,2026-02-16 15:39:44.981
500,MAT-000204,KG,100,5,,,,0.000,0.000,0.000,,0.000,,0.000,,,0000000000,00,,,,,,,0,0,0.000,,20260122,160600,2026-01-22 16:08:19.343,2026-01-22 16:10:31.995
500,MAT-004616,ST,1,1,,,,10.000,20.000,30.000,MM,6000.000,MMQ,14.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260218,175052,2026-02-18 17:50:56.965,2026-02-18 18:09:40.339
500,MAT-002477,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260205,135629,2026-02-05 13:56:44.110,2026-02-05 14:11:49.784
500,MAT-000530,ST,1,1,,4056869965291,HE,75.000,61.000,35.000,CM,0.160,M3,8.200,KG,,0000000000,00,,,,,,,0,0,0.000,,20260130,133533,2026-01-30 13:35:45.769,2026-01-30 13:39:53.156
500,MAT-003709,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260120,163357,2026-01-20 16:37:02.208,2026-01-20 16:40:12.603
500,MAT-002246,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,420.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260302,131241,2026-03-02 13:12:55.589,2026-03-02 13:41:07.766
500,MAT-001184,UN,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,,,0000000000,00,,,,,,,0,0,0.000,,20260113,190640,2026-01-13 19:06:48.728,2026-01-13 19:09:59.766
500,MAT-000806,ST,1,1,,4047622798515,HE,268.000,184.000,32.000,MM,1577984.000,MMQ,0.215,KG,,0000000000,00,,,,,,,0,0,0.000,,20260210,223341,2026-02-10 22:33:47.174,2026-02-10 22:38:49.385
500,MAT-001039,ST,1,1,,,,130.000,80.000,150.000,MM,1560000.000,MMQ,0.380,KG,,0000000000,00,,,,,,,0,0,0.000,,20260209,144941,2026-02-09 14:53:24.759,2026-02-09 15:10:30.793
500,MAT-001908,ST,1,1,,,,1200.000,1040.000,1300.000,MM,1622400000.000,MMQ,89.250,KG,,0000000000,00,,,,,,,0,0,0.000,,20260203,171430,2026-02-03 17:14:46.162,2026-02-03 17:39:21.978
500,MAT-002783,ST,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260210,164711,2026-02-10 16:47:22.886,2026-02-10 17:09:23.995
500,MAT-001184,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.650,KG,,0000000000,00,,,,,,,0,0,0.000,,20260113,190640,2026-01-13 19:06:48.728,2026-01-13 19:09:59.766
500,MAT-001063,ST,1,1,,4034106026875,HE,240.900,296.700,44.145,MM,3155265.199,MMQ,2.935,KG,,0000000000,00,,,,,,,0,0,0.000,,20260217,192921,2026-02-17 19:29:32.068,2026-02-17 19:39:18.995
500,MAT-004462,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,0.001,KG,,0000000000,00,,,,,,,0,0,0.000,,20260209,194852,2026-02-09 19:49:00.201,2026-02-09 20:09:14.054
500,MAT-004070,LE,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260126,152113,2026-01-26 15:24:59.460,2026-01-26 15:40:01.040
500,MAT-000050,ST,1,1,,4056869064895,HE,87.000,13.000,12.000,CM,13.572,CDM,7.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260205,074644,2026-02-05 07:47:10.108,2026-02-05 08:11:28.976
500,MAT-000780,ST,1,1,,4047621062631,HE,101.000,52.000,104.000,MM,546208.000,MMQ,0.357,KG,,0000000000,00,,,,,,,0,0,0.000,,20260128,153500,2026-01-28 15:39:18.490,2026-01-28 16:46:48.969
500,MAT-004408,ST,1,1,,,,500.000,300.000,400.000,MM,60000000.000,MMQ,13.002,KG,,0000000000,00,,,,,,,0,0,0.000,,20260129,221042,2026-01-29 22:11:12.072,2026-01-29 22:38:54.728
500,MAT-001233,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,,0.001,KG,,0000000000,00,,,,,,,0,0,0.000,,20260211,114218,2026-02-11 11:45:35.770,2026-02-11 12:10:02.366
500,MAT-000215,ST,1,1,,,,62.000,47.000,22.000,CM,0.641,HL,0.500,KG,,0000000000,00,,,,,,,0,0,0.000,,20260127,080039,2026-01-27 08:00:54.633,2026-01-27 08:10:31.591
500,MAT-002696,UN,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,155142,2026-01-15 15:51:50.260,2026-01-15 16:10:07.397
500,MAT-004394,ST,1,1,,,,0.000,0.000,0.000,,0.000,,11.408,KG,,0000000000,00,,,,,,,0,0,0.000,,20260227,115951,2026-02-27 12:01:51.401,2026-02-27 12:11:47.430
500,MAT-002218,ST,1,1,,,,240.900,296.700,44.145,MM,3155265.199,MMQ,4.600,KG,,0000000000,00,,,,,,,0,0,0.000,,20260220,145941,2026-02-20 14:59:56.254,2026-02-20 15:10:49.792
500,MAT-003596,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260203,134727,2026-02-03 13:51:33.303,2026-02-03 14:10:40.213
500,MAT-000497,SET,1,1,,,,0.000,0.000,0.000,,0.000,,318.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260129,160623,2026-01-29 16:06:33.762,2026-01-29 16:39:45.650
500,MAT-000982,ST,1,1,,,,286.000,281.000,41.000,MM,3295006.000,MMQ,3.501,KG,,0000000000,00,,,,,,,0,0,0.000,,20260224,025032,2026-02-24 02:50:40.906,2026-02-24 03:10:15.516
500,MAT-000141,ST,1,1,,4056869213415,HE,27.000,16.000,8.000,CM,3.456,CDM,0.630,KG,,0000000000,00,,,,,,,0,0,0.000,,20260209,121444,2026-02-09 12:20:14.329,2026-02-09 12:40:13.274
500,MAT-002769,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260127,121337,2026-01-27 12:18:42.653,2026-01-27 12:39:38.822
500,MAT-000755,ST,1,1,,4047621143354,HE,89.000,48.000,116.000,MM,495552.000,MMQ,0.170,KG,,0000000000,00,,,,,,,0,0,0.000,,20260126,120000,2026-01-26 12:00:32.671,2026-01-26 12:11:04.599
500,MAT-000774,ST,1,1,,4011209840867,HE,120.000,52.500,106.500,MM,670950.000,MMQ,0.311,KG,,0000000000,00,,,,,,,0,0,0.000,,20260123,155216,2026-01-23 15:56:07.301,2026-01-23 16:09:52.465
500,MAT-002230,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,420.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260225,112157,2026-02-25 11:26:49.574,2026-02-25 11:40:15.823
500,MAT-003576,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.001,KG,,0000000000,00,,,,,,,0,0,0.000,,20260128,210920,2026-01-28 21:09:31.115,2026-01-28 21:38:47.525
500,MAT-004326,ST,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260202,105916,2026-02-02 10:59:28.457,2026-02-02 11:09:39.112
500,MAT-000898,ST,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260223,203750,2026-02-23 20:38:00.632,2026-02-23 20:39:56.635
500,MAT-002234,ST,1,1,,,,360.000,380.000,480.000,MM,65664000.000,MMQ,7.700,KG,,0000000000,00,,,,,,,0,0,0.000,,20260226,183414,2026-02-26 18:34:40.001,2026-02-26 18:39:27.644
500,MAT-004397,ST,1,1,,,,0.000,0.000,0.000,,0.000,,15.979,KG,,0000000000,00,,,,,,,0,0,0.000,,20260205,181112,2026-02-05 18:11:23.900,2026-02-05 18:39:17.439
500,MAT-002190,ST,1,1,,,,104.000,83.000,32.000,MM,276224.000,MMQ,0.014,KG,,0000000000,00,,,,,,,0,0,0.000,,20260204,125500,2026-02-04 12:55:13.784,2026-02-04 13:10:47.565
500,MAT-002189,ST,1,1,,,,440.900,296.700,44.145,MM,5774829.499,MMQ,5.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260204,115902,2026-02-04 11:59:25.147,2026-02-04 12:11:31.193
500,MAT-003675,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,053108,2026-01-15 05:31:22.996,2026-01-15 05:39:30.540
500,MAT-000967,ST,1,1,,,,257.500,219.000,290.000,MM,16353825.000,MMQ,6.300,KG,,0000000000,00,,,,,,,0,0,0.000,,20260303,224102,2026-03-03 22:42:31.292,2026-03-03 23:15:48.649
500,MAT-003599,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260209,144149,2026-02-09 14:42:08.218,2026-02-09 15:10:30.793
500,MAT-003069,ST,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260128,140131,2026-01-28 14:02:00.887,2026-01-28 14:10:41.030
500,MAT-003585,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260127,204131,2026-01-27 20:41:35.222,2026-01-27 21:08:57.054
500,MAT-002765,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260126,235254,2026-01-26 23:53:12.427,2026-01-27 00:09:59.245
500,MAT-002687,ST,1,1,,,,0.000,0.000,0.000,,0.000,,33.083,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,134634,2026-01-15 13:46:51.288,2026-01-15 14:10:25.732
500,MAT-002469,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260202,192100,2026-02-02 19:24:53.924,2026-02-02 19:39:20.416
500,MAT-001049,ST,1,1,,7894607259144,HE,10.000,20.000,30.000,MM,6000.000,MMQ,68.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260202,125633,2026-02-02 12:56:59.436,2026-02-02 13:10:28.902
500,MAT-002467,ST,1,1,,,,0.000,0.000,0.000,,0.000,CCM,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260122,144222,2026-01-22 14:42:44.087,2026-01-22 15:10:41.680
500,MAT-000754,ST,1,1,,4011209863637,HE,109.000,97.000,112.000,MM,1184176.000,MMQ,0.486,KG,,0000000000,00,,,,,,,0,0,0.000,,20260227,192651,2026-02-27 19:27:22.341,2026-02-27 19:39:22.185
500,MAT-003678,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260204,165556,2026-02-04 16:56:04.251,2026-02-04 17:09:49.122
500,MAT-001050,ST,1,1,,,,300.000,300.000,150.000,MM,13500000.000,MMQ,1.441,KG,,0000000000,00,,,,,,,0,0,0.000,,20260302,141348,2026-03-02 14:13:54.405,2026-03-02 14:40:59.395
500,MAT-003990,KG,1,1,,,,0.000,0.000,0.000,,0.005,M3,40.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260212,165228,2026-02-12 16:52:42.137,2026-02-12 17:09:55.099
500,MAT-002780,ST,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260205,115005,2026-02-05 11:50:19.018,2026-02-05 12:10:16.623
500,MAT-003067,ST,1,1,,,,40.000,42.000,26.000,CM,0.437,HL,5.700,KG,,0000000000,00,,,,,,,0,0,0.000,,20260122,170626,2026-01-22 17:06:34.952,2026-01-22 17:10:10.327
500,MAT-003989,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,,,0000000000,00,,,,,,,0,0,0.000,,20260225,172156,2026-02-25 17:22:52.355,2026-02-25 17:40:14.783
500,MAT-002191,ST,1,1,,,,320.000,468.000,471.000,MM,70536960.000,MMQ,64.081,KG,,0000000000,00,,,,,,,0,0,0.000,,20260205,164458,2026-02-05 16:45:16.342,2026-02-05 17:09:51.435
500,MAT-000735,ST,1,1,,,,300.500,155.000,200.000,MM,9315500.000,MMQ,22.904,KG,,0000000000,00,,,,,,,0,0,0.000,,20260204,195806,2026-02-04 19:58:15.467,2026-02-04 20:09:22.363
500,MAT-002815,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,0.920,KG,,0000000000,00,,,,,,,0,0,0.000,,20260130,204017,2026-01-30 20:40:28.094,2026-01-30 21:08:58.398
500,MAT-002475,ST,1,1,,,,0.000,0.000,0.000,,0.000,,1.500,KG,,0000000000,00,,,,,,,0,0,0.000,,20260203,183733,2026-02-03 18:37:44.838,2026-02-03 19:09:30.523
500,MAT-003080,ST,1,1,,,,0.000,0.000,0.000,,0.000,,1.100,KG,,0000000000,00,,,,,,,0,0,0.000,,20260203,143617,2026-02-03 14:39:39.282,2026-02-03 15:10:23.696
500,MAT-000505,ST,1,1,,,,80.000,60.000,40.000,CM,0.192,M3,4.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260127,081050,2026-01-27 08:11:47.038,2026-01-27 08:39:34.438
500,MAT-002244,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,430.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260303,213219,2026-03-03 21:32:41.869,2026-03-03 22:09:30.477
500,MAT-000734,ST,1,1,,,,460.000,265.000,295.000,MM,35960500.000,MMQ,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260302,114633,2026-03-02 11:46:51.187,2026-03-02 12:12:15.109
500,MAT-000878,ST,1,1,,,,365.000,245.000,205.000,MM,18332125.000,MMQ,3.101,KG,,0000000000,00,,,,,,,0,0,0.000,,20260223,135950,2026-02-23 14:07:32.892,2026-02-23 14:10:01.135
500,MAT-003676,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260115,053137,2026-01-15 05:32:23.982,2026-01-15 05:39:30.540
500,MAT-000895,ST,1,1,,4047623334064,HE,0.000,0.000,0.000,,0.000,,0.001,KG,,0000000000,00,,,,,,,0,0,0.000,,20260209,163702,2026-02-09 16:37:29.481,2026-02-09 16:39:16.838
500,MAT-002801,M,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260303,134644,2026-03-03 13:47:37.560,2026-03-03 14:10:46.944
500,MAT-003578,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.020,KG,,0000000000,00,,,,,,,0,0,0.000,,20260205,152529,2026-02-05 15:25:35.616,2026-02-05 15:40:13.324
500,MAT-002226,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,420.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260223,110101,2026-02-23 11:01:16.323,2026-02-23 11:09:33.194
500,MAT-004048,ST,1,1,,,,210.000,185.000,30.000,MM,1165500.000,MMQ,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260302,124608,2026-03-02 12:49:55.550,2026-03-02 13:11:04.512
500,MAT-002213,ST,1,1,,,,1136.500,364.000,532.700,MM,220370532.200,MMQ,422.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260217,190134,2026-02-17 19:02:21.813,2026-02-17 19:09:47.930
500,MAT-002160,ST,1,1,,,,1200.000,1040.000,1300.000,MM,1622400000.000,MMQ,120.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260120,141154,2026-01-20 14:12:13.087,2026-01-20 14:40:36.365
500,MAT-001073,ST,1,1,,4047622919378,HE,1.000,1.000,1.000,MM,1.000,MMQ,0.183,KG,,0000000000,00,,,,,,,0,0,0.000,,20260303,184753,2026-03-03 18:50:08.952,2026-03-03 19:09:57.903
500,MAT-003086,UN,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260220,203006,2026-02-20 20:30:14.710,2026-02-20 20:39:33.012
500,MAT-003071,ST,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260122,201333,2026-01-22 20:13:44.257,2026-01-22 20:39:14.686
500,MAT-003670,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260303,104742,2026-03-03 10:54:26.767,2026-03-03 11:10:52.397
500,MAT-000984,ST,1,1,,,,100.000,100.000,100.000,MM,1000000.000,MMQ,3.500,KG,,0000000000,00,,,,,,,0,0,0.000,,20260302,120647,2026-03-02 12:07:34.385,2026-03-02 12:12:15.109
500,MAT-003598,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260205,201414,2026-02-05 20:14:28.776,2026-02-05 20:39:45.077
500,MAT-000003,ST,1,1,,,,31.000,21.000,16.500,CM,10.742,CDM,1.900,KG,,0000000000,00,,,,,,,0,0,0.000,,20260219,174809,2026-02-19 17:48:15.968,2026-02-19 18:08:49.680
500,MAT-000874,ST,1,1,,,,0.000,0.000,0.000,MM,0.000,MMQ,17.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260128,111610,2026-01-28 11:16:26.705,2026-01-28 11:40:42.690
500,MAT-000814,ST,1,1,,4042948834077,HE,150.000,92.000,116.000,MM,1600800.000,MMQ,6.713,KG,,0000000000,00,,,,,,,0,0,0.000,,20260114,150954,2026-01-14 15:12:10.902,2026-01-14 15:40:28.439
500,MAT-000770,ST,1,1,,4047621010007,HE,185.000,131.000,80.000,MM,1938800.000,MMQ,1.265,KG,,0000000000,00,,,,,,,0,0,0.000,,20260206,153106,2026-02-06 15:35:23.141,2026-02-06 15:39:49.475
500,MAT-002250,ST,1,1,,,,240.900,296.700,44.145,MM,3155265.199,MMQ,5.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260303,193922,2026-03-03 19:39:46.626,2026-03-03 20:09:49.123
500,MAT-003991,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,,,0000000000,00,,,,,,,0,0,0.000,,20260115,113922,2026-01-15 11:40:15.443,2026-01-15 12:10:25.817
500,MAT-002232,ST,1,1,,,,790.000,314.000,382.500,MM,94882950.000,MMQ,244.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260225,153420,2026-02-25 15:34:47.441,2026-02-25 16:10:50.911
500,MAT-002773,ST,1,1,,,,1.000,1.000,1.000,MM,1.000,MMQ,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260202,133753,2026-02-02 13:38:03.278,2026-02-02 14:10:14.231
500,MAT-002766,ST,1,1,,,,0.000,0.000,0.000,,0.000,CCM,50.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260127,161207,2026-01-27 16:12:14.627,2026-01-27 16:39:15.012
500,MAT-002240,ST,1,1,,,,350.000,220.000,195.000,MM,15015000.000,MMQ,1.600,KG,,0000000000,00,,,,,,,0,0,0.000,,20260302,201448,2026-03-02 20:19:19.294,2026-03-02 20:39:18.020
500,MAT-000251,KG,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,,,0000000000,00,,,,,,,0,0,0.000,,20260218,140844,2026-02-18 14:13:12.569,2026-02-18 14:40:12.758
500,MAT-003613,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260227,090214,2026-02-27 09:02:37.353,2026-02-27 09:10:25.159
500,MAT-004450,ST,1,1,,,,0.000,0.000,0.000,,0.000,,14.641,KG,,0000000000,00,,,,,,,0,0,0.000,,20260213,193534,2026-02-13 19:35:52.689,2026-02-13 20:10:06.097
500,MAT-002204,ST,1,1,,,,1200.000,1040.000,1300.000,MM,1622400000.000,MMQ,120.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260211,183619,2026-02-11 18:36:33.706,2026-02-11 19:09:14.817
500,MAT-002774,ST,1,1,,,,0.000,0.000,0.000,,0.000,CCM,50.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260204,185756,2026-02-04 18:58:07.654,2026-02-04 19:09:53.384
500,MAT-001170,ST,1,1,,,,280.000,200.000,160.000,MM,8960000.000,MMQ,1.600,KG,,0000000000,00,,,,,,,0,0,0.000,,20260121,192122,2026-01-21 19:25:20.662,2026-01-21 19:39:03.044
500,MAT-002786,ST,1,1,,,,0.000,0.000,0.000,,0.000,,20.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260213,145200,2026-02-13 14:55:44.183,2026-02-13 15:10:24.331
500,MAT-003076,ST,1,1,,,,0.000,0.000,0.000,MM,5.200,MMQ,18.500,KG,,0000000000,00,,,,,,,0,0,0.000,,20260130,113450,2026-01-30 11:35:10.831,2026-01-30 11:40:26.194
500,MAT-001204,ST,1,1,,4001869432533,HE,300.000,200.000,20.000,MM,1200000.000,MMQ,0.008,KG,,0000000000,00,,,,,,,0,0,0.000,,20260223,151422,2026-02-23 15:14:30.476,2026-02-23 15:39:48.357
500,MAT-003978,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260119,113024,2026-01-19 11:30:38.153,2026-01-19 11:39:58.532
500,MAT-000960,ST,1,1,,,,100.000,100.000,100.000,MM,1000000.000,MMQ,2.100,KG,,0000000000,00,,,,,,,0,0,0.000,,20260120,120034,2026-01-20 12:00:58.552,2026-01-20 12:10:22.566
500,MAT-004598,LE,1,1,,,,0.000,0.000,0.000,,0.000,,0.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260210,233935,2026-02-10 23:39:49.304,2026-02-11 00:14:44.710
500,MAT-002791,ST,1,1,,,,0.000,0.000,0.000,,0.000,,0.100,KG,,0000000000,00,,,,,,,0,0,0.000,,20260227,200926,2026-02-27 20:11:45.958,2026-02-27 20:39:16.898
500,MAT-002192,ST,1,1,,,,1.150,0.800,0.800,MM,0.736,MMQ,3000.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260205,164726,2026-02-05 16:48:58.503,2026-02-05 17:09:51.435
500,MAT-000838,ST,1,1,,,,704.000,468.000,471.000,MM,155181312.000,MMQ,95.820,KG,,0000000000,00,,,,,,,0,0,0.000,,20260224,150529,2026-02-24 15:06:45.758,2026-02-24 15:11:57.362
500,MAT-000346,ST,1,1,,,,0.000,0.000,0.000,,0.000,,1.000,KG,,0000000000,00,,,,,,,0,0,0.000,,20260120,125523,2026-01-20 12:55:33.508,2026-01-20 13:11:32.582
