MANDT,MATNR,ERSDA,ERNAM,LAEDA,AENAM,VPSTA,PSTAT,LVORM,MTART,MBRSH,MATKL,BISMT,MEINS,BSTME,ZEINR,ZEIAR,ZEIVR,ZEIFO,AESZN,BLATT,BLANZ,FERTH,FORMT,GROES,WRKST,NORMT,LABOR,EKWSL,BRGEW,NTGEW,GEWEI,VOLUM,VOLEH,BEHVO,RAUBE,TEMPB,DISST,TRAGR,STOFF,SPART,KUNNR,EANNR,WESCH,BWVOR,BWSCL,SAISO,ETIAR,ETIFO,ENTAR,EAN11,NUMTP,LAENG,BREIT,HOEHE,MEABM,PRDHA,AEKLK,CADKZ,QMPUR,ERGEW,ERGEI,ERVOL,ERVOE,GEWTO,VOLTO,VABME,KZREV,KZKFG,XCHPF,VHART,FUELG,STFAK,MAGRV,BEGRU,DATAB,LIQDT,SAISJ,PLGTP,MLGUT,EXTWG,SATNR,ATTYP,KZKUP,KZNFM,PMATA,MSTAE,MSTAV,MSTDE,MSTDV,TAKLV,RBNRM,MHDRZ,MHDHB,MHDLP,INHME,INHAL,VPREH,ETIAG,INHBR,CMETH,CUOBF,KZUMW,KOSCH,SPROF,NRFHG,MFRPN,MFRNR,BMATN,MPROF,KZWSM,SAITY,PROFL,IHIVI,ILOOS,SERLV,KZGVH,XGCHP,KZEFF,COMPL,IPRKZ,RDMHD,PRZUS,MTPOS_MARA,BFLME,MATFI,CMREL,BBTYP,SLED_BBD,GTIN_VARIANT,GENNR,RMATP,GDS_RELEVANT,WEORA,HUTYP_DFLT,PILFERABLE,WHSTC,WHMATGR,HNDLCODE,HAZMAT,HUTYP,TARE_VAR,MAXC,MAXC_TOL,MAXL,MAXB,MAXH,MAXDIM_UOM,HERKL,MFRGR,QQTIME,QQTIMEUOM,QGRP,SERIAL,PS_SMARTFORM,LOGUNIT,CWQREL,CWQPROC,CWQTOLGR,ADPROF,IPMIPPRODUCT,ALLOW_PMAT_IGNO,MEDIUM,COMMODITY,ANIMAL_ORIGIN,TEXTILE_COMP_IND,SGT_CSGR,SGT_COVSA,SGT_STAT,SGT_SCOPE,SGT_REL,FSH_MG_AT1,FSH_MG_AT2,FSH_MG_AT3,FSH_SEALV,FSH_SEAIM,FSH_SC_MID,ANP,PSM_CODE,/BEV1/LULEINH,/BEV1/LULDEGRP,/BEV1/NESTRUCCAT,/DSD/SL_TOLTYP,/DSD/SV_CNT_GRP,/DSD/VC_GROUP,/SIE/SF_LO_LEAD_MDM,/SIE/SF_LO_PRODH_BT,/SIE/SF_LO_PRODCLASS_BT,/VSO/R_TILT_IND,/VSO/R_STACK_IND,/VSO/R_BOT_IND,/VSO/R_TOP_IND,/VSO/R_STACK_NO,/VSO/R_PAL_IND,/VSO/R_PAL_OVR_D,/VSO/R_PAL_OVR_W,/VSO/R_PAL_B_HT,/VSO/R_PAL_MIN_H,/VSO/R_TOL_B_HT,/VSO/R_NO_P_GVH,/VSO/R_QUAN_UNIT,/VSO/R_KZGVH_IND,PACKCODE,DG_PACK_STATUS,MCOND,RETDELC,LOGLEV_RETO,NSNID,ADSPC_SPC,IMATN,PICNUM,BSTAT,COLOR_ATINN,SIZE1_ATINN,SIZE2_ATINN,COLOR,SIZE1,SIZE2,FREE_CHAR,CARE_CODE,BRAND_ID,FIBER_CODE1,FIBER_PART1,FIBER_CODE2,FIBER_PART2,FIBER_CODE3,FIBER_PART3,FIBER_CODE4,FIBER_PART4,FIBER_CODE5,FIBER_PART5,FASHGRD,ZZVORZUGSTYP,ZZSCHWELLMENGE,/SIE/MEDSERIALNR,/SIE/MEDSZ_KZ,/SIE/MEDSW_KZ,/SIE/MEDES_KZ,/SIE/MEDHERSTSER,/SIE/MEDSERNRPRF,/SIE/MEDBSTNR_KZ,/SIE/MEDZMT1REL,/SIE/MEDAUTO_SER,/SIE/MED_ST_SER,/SIE/MEDIVK,/SIE/MEDIVK_PLUS,/SIE/MEDIVK_SYST,/SIE/MEDIVK_GRP,/SIE/MEDIVK_BEZ,/SIE/MEDAUSV_DAT,/SIE/MEDDHHS,/SIE/MEDCE_KZ,/SIE/MEDVERSCHL,/SIE/MEDSW_OPT,/SIE/MEDLICENSE,/SIE/MEDLIC_NUM,/SIE/MEDERSATZKZ,/SIE/MEDUMRUEST,/SIE/MEDREPTEIL,/SIE/MEDREPTEDAT,/SIE/MEDREPSTELL,/SIE/MEDZULERZEU,/SIE/MEDREPTESER,/SIE/MEDREPGRUND,/SIE/MEDBEFUNDST,/SIE/MEDREPTEREV,/SIE/MEDQTEILKZ,/SIE/MEDQTEILREV,/SIE/MEDQBEFUND,/SIE/MEDQTEILSER,/SIE/MEDETLIEFEN,/SIE/MEDDISPHINW,/SIE/MEDTECHKRIT,/SIE/MEDRWKREISL,/SIE/MEDTOOLMESS,/SIE/MEDEOS_ET,/SIE/MEDBEORDSTA,/SIE/MEDPRODINAK,/SIE/MEDENDEINDE,/SIE/MEDVHM,/SIE/MEDRETPRUEF,/SIE/MEDINTTDHIN,/SIE/MEDVERWURF,/SIE/MEDDEBITOR,/SIE/MEDGLOBDISP,/SIE/MEDSTRAHLER,/SIE/MEDRVASTYPE,/SIE/MEDVASLEVEL,/SIE/MEDINVFREQ,/SIE/MEDPRODKG,/SIE/MED_OSI_REL,/SIE/MED_MASTER,/SIE/MED_MSTEIN,PMCOD,SUBGR,CI_PERCENT,CODIGO_FCI,OHS_REASON,/SIE/PACKTYPE,/SIE/SF_LO_WEEEII,/SIE/SF_LO_B2BB2C,/SIE/HAZMAT,/SIE/MWSKZ,J_1BNBM,J_1BINDUST,STOCKTYPE,LT_AUTOMATICO,COTA,/SIE/SSG_PORTMAX,YYPFLEGE,YYKURZANGA,YYLASTUPD,YYMASCH,YYLGBK,YYBCEZNDR,YYBCEZNSO,YYBCNORM,YYBCMATKL,YYBCSERKZ,YYBCWFGRP,YYBCVFGRP,YYMMRS1,YYMMRS2,YYMMRS3,YYMMRS4,YYNEMETFACT,YYVTKZ,YYMFN,YYMKZ,YYRETURN_INSPEC,YYRET_GOODSDEL,YYREPLACEABLE,YYROHSCOD,YYROHSDAT,YYIVK_SYS,YYIVK_GRP,YYVAS,YYVAS_ZYK,YYSW_FLAG,YYSER_PG,YYSER_TOOL1,YYSER_TOOL2,YYSER_TOOL3,YYEGH,YYIVK_BEZ,YYKONF_URL,YYKONF_STD_IPC,YYLAYOUT,YYSW_OPT,YYVDSNR,YYAUDPRCGRP,YYSERIALNR,YYIVK,YYIVK_PLUS,YYAUSVDAT,YYDISPHINW,YYEOS_ET,YYERSATZ_KZ,YYETLIEFEN,YYQTEIL_KZ,YYREPTEIL_KZ,YYREPTEREV,YYSPEZERS,YYTECHN_KRITIK,YYTOOLMESS,YYUMRUEST,YYREPTESER,YYVERWURF,YYTRUNKST,YYTRUNSTCK,YYSUBST_NT,YYSUBST_ET,YYABKDAT,YYNACHFKZ,YYNACHF,YYLISTC,YYLISTD,YYSUBKZ,YYSUBTT,YYMSUBST,YYDUMMY_SUPP,ZZDADATE,ZZDATIME,GLCOMMITTIME,/SIE/HAZMAT_CLASS,/SIE/HAZMAT_HINT,LAST_UPDATED
500,MAT-003054,20251229,,00000000,,KVELBGDS,KVELBGDS,,HAWA,S,IEA,,ST,,SUPORTE DE FIXAÇÃO AJU,,,,,,000,,,"3600X0,5X0,5",,SUPORTE DE FIXAÇÃO,,,1.100,1.000,KG,900.000,MMQ,,AN,,,0001,,E3,,,0.000,,,,,,,,,3600.000,0.500,0.500,MM,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,Z004,BX97,00000000,00000000,,,,,,,,,,LB,,20251229,00000000,,,0,0,0,,0.000,0,,0.000,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,,,,000,,0.000,0.000,0.000,0.000,0.000,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,,0.000,,,,,,,,,,,,,,,,00000000,,,,,,00000000,,,,00000000,,,,,,,,,,,00000000,,,,,00000000,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,0000,,,00000000,,,A7B93001323261,A7B93001323261,TE,,,,,,,,,,,,,,,,,00000000,,,,,,,,,,,,,,,,,,,,,00000000,,00000000,,00000000,,,,,,,,,,,,,,00000000,,,,00000000,,,,,20251229,133555,2025-12-29 13:36:12.871,,,2025-12-29 13:37:49.787
500,MAT-002399,20251015,,00000000,,KDEALBSVG,KDEALBSVG,,HALB,S,QHQ,,ST,,,,,,,,000,,,,,,,,1.000,1.000,KG,0.000,CCM,,AN,,000,0001,,E5,,,0.000,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,Z001,BX93,00000000,00000000,,,,,,,,,,,,00000000,00000000,,,0,0,0,,0.000,0,,0.000,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,,,,000,,0.000,0.000,0.000,0.000,0.000,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,,0.000,,,,,,,,,,,,,,,,00000000,,,,,,00000000,,,,00000000,,,,,,,,,,,00000000,,,,,00000000,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,0000,,,00000000,,,A7B82004520248,A7B82004520248,TE,,,,,,,,,,,,,,,,,00000000,,,,,,,,,,,,,,,,,,,,,00000000,,00000000,,00000000,,,,,,,,,,,,,,00000000,,,,00000000,,,,,20251015,132251,2025-10-15 13:26:58.039,,,2025-10-15 13:37:45.012
500,MAT-004316,20250109,,20250109,,KEBVG,KEBVG,,DIEN,S,WDA,,SD,,,,,,,,000,,,,,,,,1.000,1.000,KG,0.000,,,,,,0001,,D3,,,0.000,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,BX99,00000000,00000000,,,,,,,,,,LB,,20240321,00000000,,,0,0,0,,0.000,0,,0.000,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,LEIS,,,,,,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,,,,000,,0.000,0.000,0.000,0.000,0.000,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,,0.000,,,,,,,,,,,,,,,,00000000,,,,,,00000000,,,,00000000,,,,,,,,,,,00000000,,,,,00000000,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,0000,,,00000000,,,MANUT_PARAMETRI,MANUT_PARAMETRI,X,,,,,,,,,,,,,,,,,00000000,,,,,,,,,,,,,,,,,,,,,00000000,,00000000,,00000000,,,,,,,,,,,,,,00000000,,,,00000000,,,,,20250109,172046,2025-01-09 17:21:12.689,,,2025-01-09 17:36:57.514
500,MAT-004473,20260213,,20260213,,EB,EB,,DIEN,S,QOH,,LE,,,,,,,,000,,,,,,,,1.000,1.000,KG,0.000,,,,,,,,,,,0.000,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,BX99,00000000,00000000,,,,,,,,,,LB,,20250324,00000000,,,0,0,0,,0.000,0,,0.000,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,LEIS,,,,,,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,,,,000,,0.000,0.000,0.000,0.000,0.000,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,,0.000,,,,,,,,,,,,,,,,00000000,,,,,,00000000,,,,00000000,,,,,,,,,,,00000000,,,,,00000000,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,0000,,,00000000,,,PALESTRA_CHICO,PALESTRA_CHICO,X,,,,,,,,,,,,,,,,,00000000,,,,,,,,,,,,,,,,,,,,,00000000,,00000000,,00000000,,,,,,,,,,,,,,00000000,,,,00000000,,,,,20260213,150136,2026-02-13 15:07:15.457,,,2026-02-13 15:07:48.407
500,MAT-002205,20260212,,20260212,,KVELBGDASQ,KVELBGDASQ,,ZSBR,S,KHC,,ST,,,,,,,,000,,,1200 X 1040 X 1300,,,,,80.000,80.000,KG,1622400000.000,MMQ,,AN,,000,0001,,D0,,,0.000,,,,,,,,,1200.000,1040.000,1300.000,MM,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,Z001,BX91,00000000,00000000,,,,,,,,,,LB,99,20260212,20260212,,,0,0,0,,0.000,0,,0.000,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,ZPS3,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,,,,000,,0.000,0.000,0.000,0.000,0.000,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,,0.000,,,,,,,,,,,,,,,,00000000,,,,,,00000000,,,,00000000,,,,,,,,,,,00000000,,,,,00000000,,,,,,,,,,,,,,,,,,,,0.00,,,PK,,,,,,,,,,0000,,F20,00000000,,,3AE5254-2BE44-0EN2-Z,3AE52542BE440EN2-Z,F3,,,,1201,,,U284,*S1,,,,,,,,,00000000,,,,,,,,,,,,,,,,,ZZZ,,,,00000000,,00000000,,00000000,,,,,,,,,,,,,,00000000,,,,00000000,,,,,20260212,163703,2026-02-12 16:39:25.715,,,2026-02-12 17:07:23.573
500,MAT-002362,20250610,,00000000,,KDEALBSVG,KDEALBSVG,,HALB,S,QHQ,,ST,,,,,,,,000,,,,,,,,1.000,1.000,KG,0.000,CCM,,AN,,,0001,,E5,,,0.000,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,Z001,BX93,00000000,00000000,,,,,,,,,,,,00000000,00000000,,,0,0,0,,0.000,0,,0.000,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,,,,000,,0.000,0.000,0.000,0.000,0.000,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,,0.000,,,,,,,,,,,,,,,,00000000,,,,,,00000000,,,,00000000,,,,,,,,,,,00000000,,,,,00000000,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,0000,,,00000000,,,A7B82004520032,A7B82004520032,TE,,,,,,,,,,,,,,,,,00000000,,,,,,,,,,,,,,,,,,,,,00000000,,00000000,,00000000,,,,,,,,,,,,,,00000000,,,,00000000,,,,,20250610,212034,2025-06-10 21:21:34.091,,,2025-06-10 21:37:23.894
500,MAT-001007,20040318,,20251222,,KDELBSVPGCZXAQ,KDELBSVPGCAQ,,ZSIE,S,MQJ,,ST,,,,,,,,000,,,ALTERADO VIA LISTA SERVICE ,,,,M001,1.500,1.500,KG,8235000.000,MMQ,,AN,,,0001,,D4,,,0.000,,,,,,,4025515018322,HE,305.000,360.000,75.000,MM,752D00032-00020000,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,Z004,BA88,00000000,00000000,,,,9307,,,,,,,,00000000,00000000,,,0,0,0,,0.000,0,,0.000,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,BANC,,,,,,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,,,,000,,0.000,0.000,0.000,0.000,0.000,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,,0.000,,,,,,,,,,,,,,,,00000000,,,,,,00000000,,,,00000000,,,,,,,,,,,00000000,,,,,00000000,,,,,,,,,,,,,,,,,,022,SINUMERIK,0.00,,,,,,,,,,,,,0000,,,20240104,F,R2S1,6FC5357-0BB33-0AE2,6FC53570BB330AE2,F,,,,5705,,,R2S1,*S3,,,,,,,,*DA,00000000,,,,,,,,,,,,,,,,,7A1,,,,00000000,,00000000,Y,99991231,,,,,,,,,,,,,,00000000,,,,00000000,,,,,20251222,140849,2025-12-22 14:14:35.760,,,2025-12-22 14:37:02.000
500,MAT-001912,20250922,,20250922,,KDEALBSVGZX,KDEALBSVG,,ZSBR,S,MHF,,ST,,,,,,,,000,,,,,,,M001,420.000,400.000,KG,5.200,MMQ,,AN,,,0001,,CB,,,0.000,,,,,,,,,0.000,0.000,0.000,MM,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,Z003,BX97,00000000,00000000,,,,,,,,,,,,00000000,00000000,,,0,0,0,,0.000,0,,0.000,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,ZPS3,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,,,,000,,0.000,0.000,0.000,0.000,0.000,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,,0.000,,,,,,,,,,,,,,,,00000000,,,,,,00000000,,,,00000000,,,,,,,,,,,00000000,,,,,00000000,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,0000,,,00000000,,,A7B10001435113,A7B10001435113,TE,,,,,,,,,,,,,,,,,00000000,,,,,,,,,,,,,,,,,,,,,00000000,,00000000,,00000000,,,,,,,,,,,,,,00000000,,,,00000000,,,,,20250922,102518,2025-09-22 10:25:31.532,,,2025-09-22 10:37:08.438
500,MAT-001867,20250809,,20250830,,KDEALBSVGZX,KDEALBSVG,,ZSBR,S,MHF,,ST,,,,,,,,000,,,,,,,M001,420.000,400.000,KG,5.200,MMQ,,AN,,,0001,,CB,,,0.000,,,,,,,,,0.000,0.000,0.000,MM,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,Z003,BX97,00000000,00000000,,,,,,,,,,,,00000000,00000000,,,0,0,0,,0.000,0,,0.000,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,ZPS3,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,,,,000,,0.000,0.000,0.000,0.000,0.000,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,,0.000,,,,,,,,,,,,,,,,00000000,,,,,,00000000,,,,00000000,,,,,,,,,,,00000000,,,,,00000000,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,0000,,,00000000,,,A7B10001434058,A7B10001434058,TE,,,,,,,,,,,,,,,,,00000000,,,,,,,,,,,,,,,,,,,,,00000000,,00000000,,00000000,,,,,,,,,,,,,,00000000,,,,00000000,,,,,20250830,111331,2025-08-30 11:13:40.612,,,2025-08-30 11:36:38.340
500,MAT-001875,20250822,,20250825,,KDEALBSVPG,KDEALBSVPG,,ZSIE,S,KHA,,ST,,,,,,,,000,,,,,,,,102.000,102.000,KG,0.000,MMQ,,AN,,,0001,,D0,,,0.000,,,,,,,,,0.000,0.000,0.000,MM,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,Z003,BX8F,00000000,00000000,,,,,,,,,,LB,,20250822,00000000,,,0,0,0,,0.000,0,,0.000,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,BANC,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,,,,000,,0.000,0.000,0.000,0.000,0.000,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,,0.000,,,,,,,,,,,,,,,,00000000,,,,,,00000000,,,,00000000,,,,,,,,,,,00000000,,,,,00000000,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,0000,,C11K07R10R15R21S01,20250822,,P360,3WL1225-3FG37-5FA4-Z,3WL12253FG375FA4-Z,F3,,,,3745,,,P360,,,,,,,,,,00000000,,,,,,,,,,,,,,,,,,,,,00000000,,00000000,,00000000,,,,,,,,,,,,,,00000000,,,,00000000,,,,,20250825,131758,2025-08-25 13:18:08.340,,,2025-08-25 13:37:03.545
500,MAT-003368,20250227,,20250227,,KDELBS,KDELBS,,HIBE,S,PBA,,ST,,,,,,,,000,,,1 X 1 X 1,,,,,1.000,1.000,KG,0.000,MMQ,,AN,,,,,D5,,,0.000,,,,,,,,,0.000,0.000,0.000,MM,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,Z004,BX91,00000000,00000000,,,,,,,,,,LB,,20240321,00000000,,,0,0,0,,0.000,0,,0.000,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,BANC,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,,,,000,,0.000,0.000,0.000,0.000,0.000,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,,0.000,,,,,,,,,,,,,,,,00000000,,,,,,00000000,,,,00000000,,,,,,,,,,,00000000,,,,,00000000,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,0000,,,00000000,,,A7B95001267502,A7B95001267502,TE,,,,,,,,,,,,,,,,,00000000,,,,,,,,,,,,,,,,,,,,,00000000,,00000000,,00000000,,,,,,,,,,,,,,00000000,,,,00000000,,,,,20250227,154655,2025-02-27 15:49:47.887,,,2025-02-27 16:06:57.507
500,MAT-002272,20240924,,20240924,,KVELBGDASQ,KVELBGDASQ,,HALB,S,QHQ,,ST,,,,,,,,000,,,,,,,,300.000,300.000,KG,0.000,CCM,,AN,,003,0001,,E5,,,0.000,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,Z001,BX93,00000000,00000000,,,,,,,,,,LB,,20240812,00000000,,,0,0,0,,0.000,0,,0.000,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,,,,000,,0.000,0.000,0.000,0.000,0.000,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,,0.000,,,,,,,,,,,,,,,,00000000,,,,,,00000000,,,,00000000,,,,,,,,,,,00000000,,,,,00000000,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,0000,,,00000000,,,A7B82004519062,A7B82004519062,TE,,,,,,,,,,,,,,,,,00000000,,,,,,,,,,,,,,,,,,,,,00000000,,00000000,,00000000,,,,,,,,,,,,,,00000000,,,,00000000,,,,,20240925,143855,2024-09-25 14:41:29.860,,,2024-09-25 14:41:45.015
500,MAT-000070,20140805,,20260226,,KELBGDAZXVS,KELBGDAVS,,ZMED,S,MXB,,ST,,,,,,RV_CST,,000,,,,,,,0001,4.000,4.000,KG,0.000,CCM,,,,,0001,,MB,,,0.000,,,,,,,,,0.000,0.000,0.000,,802M20902-90200000,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,Z001,BM9D,00000000,00000000,,,,,,,,,,LB,99,20170630,20170630,,,0,0,0,,0.000,0,,0.000,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,BANC,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,,,,000,,0.000,0.000,0.000,0.000,0.000,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,,0.000,,,,,,,,,,,,,,,,00000000,,,,,,00000000,,,,00000000,,,,,,,,,,,00000000,,,,,00000000,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,0000,,,00000000,,,000000000010137494,000000000010137494,M,,,,7142,,,M714,/,,,,,,,,,00000000,,,,,,,,,,,,,,,,,,,,,00000000,,00000000,,00000000,,,,,,,,,,,,,,00000000,,,,00000000,,,,,20260226,205103,2026-02-26 20:51:10.306,,,2026-02-26 21:06:46.273
500,MAT-003602,20260219,,20260219,,KVELBDSQ,KVELBDSQ,,UNBW,S,JH2,11694245,ST,,,,,,FEV-26,,000,,,121X161X159CM,,,,0001,420.000,358.500,KG,3.097,M3,,,,,0001,,M0,,,0.000,,,,,,,,,121.000,161.000,159.000,CM,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,BM96,00000000,00000000,,,,INS,,,,,,LB,99,20260219,20260219,,,0,0,0,,0.000,0,,0.000,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,B,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,,,,000,,0.000,0.000,0.000,0.000,0.000,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,,0.000,,,,,,,,,,,,,,,,00000000,,,,,,00000000,,,,00000000,,,,,,,,,,,00000000,,,,,00000000,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,0000,,,00000000,,,A7B95001280530,A7B95001280530,TE,,,,7559,,,M141,,,,,,,,,,00000000,,,,,,,,,,,,,,,,,,,,,00000000,,00000000,,00000000,,,,,,,,,,,,,,00000000,,,,00000000,,,,,20260219,175932,2026-02-19 18:02:21.781,Y,,2026-02-19 18:07:04.137
500,MAT-004582,20250625,,20250625,,EB,EB,,DIEN,S,QXA,,LE,,,,,,,,000,,,,,,,,1.000,1.000,KG,0.000,,,,,,,,,,,0.000,,,,,,,,,0.000,0.000,0.000,,,,,,0.000,,0.000,,0.0,0.0,,,,,,0,0,,BX9Y,00000000,00000000,,,,,,,,,,LB,,20250324,00000000,,,0,0,0,,0.000,0,,0.000,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,LEIS,,,,,,,,,,,,,,,,,,,0.000,0.0,0.000,0.000,0.000,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,,,,000,,0.000,0.000,0.000,0.000,0.000,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,,0.000,,,,,,,,,,,,,,,,00000000,,,,,,00000000,,,,00000000,,,,,,,,,,,00000000,,,,,00000000,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,0000,,,00000000,,,SERVIÇO_ANALISE,SERVIÇO_ANALISE,X,,,,,,,,,,,,,,,,,00000000,,,,,,,,,,,,,,,,,,,,,00000000,,00000000,,00000000,,,,,,,,,,,,,,00000000,,,,00000000,,,,,20250625,120215,2025-06-25 12:06:24.612,,,2025-06-25 12:10:28.166
